Iterations,Accuracy (%),ATK,Aggregator,seed,f,niid
1170,96.06370192307692,mimic,FGC,1,6,0.1
1200,96.06370192307692,mimic,FGC,1,6,0.1
1230,96.09375,mimic,FGC,1,6,0.1
1260,96.19391025641026,mimic,FGC,1,6,0.1
1290,96.23397435897436,mimic,FGC,1,6,0.1
1320,96.38421474358974,mimic,FGC,1,6,0.1
1350,96.33413461538461,mimic,FGC,1,6,0.1
1380,96.4042467948718,mimic,FGC,1,6,0.1
1410,96.50440705128206,mimic,FGC,1,6,0.1
1440,96.4443108974359,mimic,FGC,1,6,0.1
1470,96.5244391025641,mimic,FGC,1,6,0.1
1500,96.65464743589743,mimic,FGC,1,6,0.1
30,49.41907051282051,mimic,FGC,1,7,0.1
60,75.63100961538461,mimic,FGC,1,7,0.1
90,80.0380608974359,mimic,FGC,1,7,0.1
120,82.84254807692308,mimic,FGC,1,7,0.1
150,85.0761217948718,mimic,FGC,1,7,0.1
180,86.78886217948718,mimic,FGC,1,7,0.1
210,88.25120192307692,mimic,FGC,1,7,0.1
240,89.12259615384616,mimic,FGC,1,7,0.1
270,89.61338141025641,mimic,FGC,1,7,0.1
300,90.47475961538461,mimic,FGC,1,7,0.1
330,90.71514423076923,mimic,FGC,1,7,0.1
360,91.06570512820512,mimic,FGC,1,7,0.1
390,91.7167467948718,mimic,FGC,1,7,0.1
420,92.0673076923077,mimic,FGC,1,7,0.1
450,92.11738782051282,mimic,FGC,1,7,0.1
480,92.51802884615384,mimic,FGC,1,7,0.1
510,92.97876602564102,mimic,FGC,1,7,0.1
540,92.94871794871794,mimic,FGC,1,7,0.1
570,92.96875,mimic,FGC,1,7,0.1
600,93.29927884615384,mimic,FGC,1,7,0.1
630,93.57972756410257,mimic,FGC,1,7,0.1
660,93.67988782051282,mimic,FGC,1,7,0.1
690,94.17067307692308,mimic,FGC,1,7,0.1
720,94.19070512820512,mimic,FGC,1,7,0.1
750,94.0604967948718,mimic,FGC,1,7,0.1
780,94.50120192307692,mimic,FGC,1,7,0.1
810,94.53125,mimic,FGC,1,7,0.1
840,94.59134615384616,mimic,FGC,1,7,0.1
870,94.76161858974359,mimic,FGC,1,7,0.1
900,95.01201923076923,mimic,FGC,1,7,0.1
930,94.89182692307692,mimic,FGC,1,7,0.1
960,95.1923076923077,mimic,FGC,1,7,0.1
990,95.18229166666667,mimic,FGC,1,7,0.1
1020,95.2724358974359,mimic,FGC,1,7,0.1
1050,95.32251602564102,mimic,FGC,1,7,0.1
1080,95.3525641025641,mimic,FGC,1,7,0.1
1110,95.52283653846153,mimic,FGC,1,7,0.1
1140,95.50280448717949,mimic,FGC,1,7,0.1
1170,95.54286858974359,mimic,FGC,1,7,0.1
1200,95.65304487179488,mimic,FGC,1,7,0.1
1230,95.79326923076923,mimic,FGC,1,7,0.1
1260,95.84334935897436,mimic,FGC,1,7,0.1
1290,95.99358974358974,mimic,FGC,1,7,0.1
1320,95.9735576923077,mimic,FGC,1,7,0.1
1350,96.23397435897436,mimic,FGC,1,7,0.1
1380,96.2139423076923,mimic,FGC,1,7,0.1
1410,96.29407051282051,mimic,FGC,1,7,0.1
1440,96.31410256410257,mimic,FGC,1,7,0.1
1470,96.22395833333333,mimic,FGC,1,7,0.1
1500,96.37419871794872,mimic,FGC,1,7,0.1
30,37.389823717948715,mimic,FGC,1,8,0.1
60,65.5048076923077,mimic,FGC,1,8,0.1
90,75.390625,mimic,FGC,1,8,0.1
120,77.13341346153847,mimic,FGC,1,8,0.1
150,81.78084935897436,mimic,FGC,1,8,0.1
180,85.01602564102564,mimic,FGC,1,8,0.1
210,86.97916666666667,mimic,FGC,1,8,0.1
240,88.15104166666667,mimic,FGC,1,8,0.1
270,89.15264423076923,mimic,FGC,1,8,0.1
300,89.86378205128206,mimic,FGC,1,8,0.1
330,90.18429487179488,mimic,FGC,1,8,0.1
360,90.98557692307692,mimic,FGC,1,8,0.1
390,91.54647435897436,mimic,FGC,1,8,0.1
420,91.73677884615384,mimic,FGC,1,8,0.1
450,92.23758012820512,mimic,FGC,1,8,0.1
480,92.64823717948718,mimic,FGC,1,8,0.1
510,92.74839743589743,mimic,FGC,1,8,0.1
540,93.11899038461539,mimic,FGC,1,8,0.1
570,93.42948717948718,mimic,FGC,1,8,0.1
600,93.13902243589743,mimic,FGC,1,8,0.1
630,93.7099358974359,mimic,FGC,1,8,0.1
660,93.75,mimic,FGC,1,8,0.1
690,94.00040064102564,mimic,FGC,1,8,0.1
720,94.37099358974359,mimic,FGC,1,8,0.1
750,94.27083333333333,mimic,FGC,1,8,0.1
780,94.25080128205128,mimic,FGC,1,8,0.1
810,94.68149038461539,mimic,FGC,1,8,0.1
840,94.78165064102564,mimic,FGC,1,8,0.1
870,94.85176282051282,mimic,FGC,1,8,0.1
900,95.02203525641026,mimic,FGC,1,8,0.1
930,94.93189102564102,mimic,FGC,1,8,0.1
960,95.17227564102564,mimic,FGC,1,8,0.1
990,95.3525641025641,mimic,FGC,1,8,0.1
1020,95.40264423076923,mimic,FGC,1,8,0.1
1050,95.54286858974359,mimic,FGC,1,8,0.1
1080,95.57291666666667,mimic,FGC,1,8,0.1
1110,95.38261217948718,mimic,FGC,1,8,0.1
1140,95.68309294871794,mimic,FGC,1,8,0.1
1170,95.9735576923077,mimic,FGC,1,8,0.1
1200,95.89342948717949,mimic,FGC,1,8,0.1
1230,95.92347756410257,mimic,FGC,1,8,0.1
1260,95.90344551282051,mimic,FGC,1,8,0.1
1290,96.0136217948718,mimic,FGC,1,8,0.1
1320,96.07371794871794,mimic,FGC,1,8,0.1
1350,96.0536858974359,mimic,FGC,1,8,0.1
1380,96.16386217948718,mimic,FGC,1,8,0.1
1410,96.35416666666667,mimic,FGC,1,8,0.1
1440,96.28405448717949,mimic,FGC,1,8,0.1
1470,96.45432692307692,mimic,FGC,1,8,0.1
1500,96.484375,mimic,FGC,1,8,0.1
30,43.7900641025641,mimic,FGC,1,9,0.1
60,64.8036858974359,mimic,FGC,1,9,0.1
90,76.96314102564102,mimic,FGC,1,9,0.1
120,80.078125,mimic,FGC,1,9,0.1
150,84.55528846153847,mimic,FGC,1,9,0.1
180,84.59535256410257,mimic,FGC,1,9,0.1
210,87.59014423076923,mimic,FGC,1,9,0.1
240,88.49158653846153,mimic,FGC,1,9,0.1
270,88.88221153846153,mimic,FGC,1,9,0.1
300,90.18429487179488,mimic,FGC,1,9,0.1
330,90.72516025641026,mimic,FGC,1,9,0.1
360,91.24599358974359,mimic,FGC,1,9,0.1
390,91.70673076923077,mimic,FGC,1,9,0.1
420,92.21754807692308,mimic,FGC,1,9,0.1
450,92.4579326923077,mimic,FGC,1,9,0.1
480,92.99879807692308,mimic,FGC,1,9,0.1
510,93.0088141025641,mimic,FGC,1,9,0.1
540,93.50961538461539,mimic,FGC,1,9,0.1
570,93.53966346153847,mimic,FGC,1,9,0.1
600,93.68990384615384,mimic,FGC,1,9,0.1
630,94.03044871794872,mimic,FGC,1,9,0.1
660,94.09054487179488,mimic,FGC,1,9,0.1
690,94.37099358974359,mimic,FGC,1,9,0.1
720,94.43108974358974,mimic,FGC,1,9,0.1
750,94.32091346153847,mimic,FGC,1,9,0.1
780,94.91185897435898,mimic,FGC,1,9,0.1
810,95.06209935897436,mimic,FGC,1,9,0.1
840,95.0020032051282,mimic,FGC,1,9,0.1
870,95.0420673076923,mimic,FGC,1,9,0.1
900,95.08213141025641,mimic,FGC,1,9,0.1
930,95.17227564102564,mimic,FGC,1,9,0.1
960,95.48277243589743,mimic,FGC,1,9,0.1
990,95.60296474358974,mimic,FGC,1,9,0.1
1020,95.55288461538461,mimic,FGC,1,9,0.1
1050,95.73317307692308,mimic,FGC,1,9,0.1
1080,95.6229967948718,mimic,FGC,1,9,0.1
1110,95.85336538461539,mimic,FGC,1,9,0.1
1140,95.77323717948718,mimic,FGC,1,9,0.1
1170,95.87339743589743,mimic,FGC,1,9,0.1
1200,95.89342948717949,mimic,FGC,1,9,0.1
1230,96.06370192307692,mimic,FGC,1,9,0.1
1260,96.03365384615384,mimic,FGC,1,9,0.1
1290,96.09375,mimic,FGC,1,9,0.1
1320,96.1338141025641,mimic,FGC,1,9,0.1
1350,96.06370192307692,mimic,FGC,1,9,0.1
1380,96.11378205128206,mimic,FGC,1,9,0.1
1410,96.23397435897436,mimic,FGC,1,9,0.1
1440,96.10376602564102,mimic,FGC,1,9,0.1
1470,96.35416666666667,mimic,FGC,1,9,0.1
1500,96.35416666666667,mimic,FGC,1,9,0.1
30,27.814503205128204,mimic,FGC,1,10,0.1
60,71.62459935897436,mimic,FGC,1,10,0.1
90,72.93669871794872,mimic,FGC,1,10,0.1
120,79.88782051282051,mimic,FGC,1,10,0.1
150,83.22315705128206,mimic,FGC,1,10,0.1
180,86.2079326923077,mimic,FGC,1,10,0.1
210,87.32972756410257,mimic,FGC,1,10,0.1
240,88.47155448717949,mimic,FGC,1,10,0.1
270,88.69190705128206,mimic,FGC,1,10,0.1
300,89.40304487179488,mimic,FGC,1,10,0.1
330,90.29447115384616,mimic,FGC,1,10,0.1
360,90.625,mimic,FGC,1,10,0.1
390,91.22596153846153,mimic,FGC,1,10,0.1
420,91.85697115384616,mimic,FGC,1,10,0.1
450,92.1073717948718,mimic,FGC,1,10,0.1
480,91.80689102564102,mimic,FGC,1,10,0.1
510,92.36778846153847,mimic,FGC,1,10,0.1
540,92.8485576923077,mimic,FGC,1,10,0.1
570,92.93870192307692,mimic,FGC,1,10,0.1
600,93.25921474358974,mimic,FGC,1,10,0.1
630,93.58974358974359,mimic,FGC,1,10,0.1
660,93.77003205128206,mimic,FGC,1,10,0.1
690,93.88020833333333,mimic,FGC,1,10,0.1
720,94.1005608974359,mimic,FGC,1,10,0.1
750,94.20072115384616,mimic,FGC,1,10,0.1
780,94.05048076923077,mimic,FGC,1,10,0.1
810,94.24078525641026,mimic,FGC,1,10,0.1
840,94.48116987179488,mimic,FGC,1,10,0.1
870,94.69150641025641,mimic,FGC,1,10,0.1
900,94.89182692307692,mimic,FGC,1,10,0.1
930,94.64142628205128,mimic,FGC,1,10,0.1
960,94.8417467948718,mimic,FGC,1,10,0.1
990,95.0020032051282,mimic,FGC,1,10,0.1
1020,95.28245192307692,mimic,FGC,1,10,0.1
1050,95.36258012820512,mimic,FGC,1,10,0.1
1080,95.45272435897436,mimic,FGC,1,10,0.1
1110,95.54286858974359,mimic,FGC,1,10,0.1
1140,95.37259615384616,mimic,FGC,1,10,0.1
1170,95.37259615384616,mimic,FGC,1,10,0.1
1200,95.65304487179488,mimic,FGC,1,10,0.1
1230,95.68309294871794,mimic,FGC,1,10,0.1
1260,95.55288461538461,mimic,FGC,1,10,0.1
1290,95.53285256410257,mimic,FGC,1,10,0.1
1320,95.81330128205128,mimic,FGC,1,10,0.1
1350,95.91346153846153,mimic,FGC,1,10,0.1
1380,96.07371794871794,mimic,FGC,1,10,0.1
1410,95.96354166666667,mimic,FGC,1,10,0.1
1440,96.12379807692308,mimic,FGC,1,10,0.1
1470,96.22395833333333,mimic,FGC,1,10,0.1
1500,96.1338141025641,mimic,FGC,1,10,0.1
30,36.38822115384615,mimic,FGC,1,11,0.1
60,68.86017628205128,mimic,FGC,1,11,0.1
90,76.20192307692308,mimic,FGC,1,11,0.1
120,79.5673076923077,mimic,FGC,1,11,0.1
150,82.33173076923077,mimic,FGC,1,11,0.1
180,84.69551282051282,mimic,FGC,1,11,0.1
210,86.51842948717949,mimic,FGC,1,11,0.1
240,87.52003205128206,mimic,FGC,1,11,0.1
270,89.1025641025641,mimic,FGC,1,11,0.1
300,89.61338141025641,mimic,FGC,1,11,0.1
330,89.35296474358974,mimic,FGC,1,11,0.1
360,90.95552884615384,mimic,FGC,1,11,0.1
390,91.23597756410257,mimic,FGC,1,11,0.1
420,91.60657051282051,mimic,FGC,1,11,0.1
450,92.1875,mimic,FGC,1,11,0.1
480,92.55809294871794,mimic,FGC,1,11,0.1
510,92.70833333333333,mimic,FGC,1,11,0.1
540,92.6983173076923,mimic,FGC,1,11,0.1
570,92.99879807692308,mimic,FGC,1,11,0.1
600,92.85857371794872,mimic,FGC,1,11,0.1
630,93.51963141025641,mimic,FGC,1,11,0.1
660,93.84014423076923,mimic,FGC,1,11,0.1
690,93.59975961538461,mimic,FGC,1,11,0.1
720,93.80008012820512,mimic,FGC,1,11,0.1
750,93.88020833333333,mimic,FGC,1,11,0.1
780,93.96033653846153,mimic,FGC,1,11,0.1
810,94.39102564102564,mimic,FGC,1,11,0.1
840,94.48116987179488,mimic,FGC,1,11,0.1
870,94.20072115384616,mimic,FGC,1,11,0.1
900,94.6113782051282,mimic,FGC,1,11,0.1
930,94.62139423076923,mimic,FGC,1,11,0.1
960,94.73157051282051,mimic,FGC,1,11,0.1
990,95.01201923076923,mimic,FGC,1,11,0.1
1020,95.07211538461539,mimic,FGC,1,11,0.1
1050,95.10216346153847,mimic,FGC,1,11,0.1
1080,95.15224358974359,mimic,FGC,1,11,0.1
1110,95.26241987179488,mimic,FGC,1,11,0.1
1140,95.45272435897436,mimic,FGC,1,11,0.1
1170,95.4326923076923,mimic,FGC,1,11,0.1
1200,95.49278846153847,mimic,FGC,1,11,0.1
1230,95.75320512820512,mimic,FGC,1,11,0.1
1260,95.75320512820512,mimic,FGC,1,11,0.1
1290,95.73317307692308,mimic,FGC,1,11,0.1
1320,95.5829326923077,mimic,FGC,1,11,0.1
1350,95.87339743589743,mimic,FGC,1,11,0.1
1380,95.99358974358974,mimic,FGC,1,11,0.1
1410,95.96354166666667,mimic,FGC,1,11,0.1
1440,95.68309294871794,mimic,FGC,1,11,0.1
1470,96.0136217948718,mimic,FGC,1,11,0.1
1500,96.08373397435898,mimic,FGC,1,11,0.1
30,41.23597756410256,mimic,FGC,1,12,0.1
60,70.02203525641026,mimic,FGC,1,12,0.1
90,77.29366987179488,mimic,FGC,1,12,0.1
120,80.41866987179488,mimic,FGC,1,12,0.1
150,83.76402243589743,mimic,FGC,1,12,0.1
180,85.34655448717949,mimic,FGC,1,12,0.1
210,87.60016025641026,mimic,FGC,1,12,0.1
240,88.49158653846153,mimic,FGC,1,12,0.1
270,89.30288461538461,mimic,FGC,1,12,0.1
300,90.05408653846153,mimic,FGC,1,12,0.1
330,90.34455128205128,mimic,FGC,1,12,0.1
360,90.92548076923077,mimic,FGC,1,12,0.1
390,91.53645833333333,mimic,FGC,1,12,0.1
420,91.97716346153847,mimic,FGC,1,12,0.1
450,92.54807692307692,mimic,FGC,1,12,0.1
480,92.3076923076923,mimic,FGC,1,12,0.1
510,93.16907051282051,mimic,FGC,1,12,0.1
540,93.17908653846153,mimic,FGC,1,12,0.1
570,93.3193108974359,mimic,FGC,1,12,0.1
600,93.50961538461539,mimic,FGC,1,12,0.1
630,93.99038461538461,mimic,FGC,1,12,0.1
660,93.78004807692308,mimic,FGC,1,12,0.1
690,94.15064102564102,mimic,FGC,1,12,0.1
720,94.03044871794872,mimic,FGC,1,12,0.1
750,94.29086538461539,mimic,FGC,1,12,0.1
780,94.35096153846153,mimic,FGC,1,12,0.1
810,94.66145833333333,mimic,FGC,1,12,0.1
840,94.71153846153847,mimic,FGC,1,12,0.1
870,94.87179487179488,mimic,FGC,1,12,0.1
900,94.91185897435898,mimic,FGC,1,12,0.1
930,94.62139423076923,mimic,FGC,1,12,0.1
960,95.2724358974359,mimic,FGC,1,12,0.1
990,94.8818108974359,mimic,FGC,1,12,0.1
1020,95.3926282051282,mimic,FGC,1,12,0.1
1050,95.33253205128206,mimic,FGC,1,12,0.1
1080,95.4326923076923,mimic,FGC,1,12,0.1
1110,95.77323717948718,mimic,FGC,1,12,0.1
1140,95.61298076923077,mimic,FGC,1,12,0.1
1170,95.69310897435898,mimic,FGC,1,12,0.1
1200,95.91346153846153,mimic,FGC,1,12,0.1
1230,95.98357371794872,mimic,FGC,1,12,0.1
1260,95.92347756410257,mimic,FGC,1,12,0.1
1290,96.0536858974359,mimic,FGC,1,12,0.1
1320,96.00360576923077,mimic,FGC,1,12,0.1
1350,96.11378205128206,mimic,FGC,1,12,0.1
1380,96.0536858974359,mimic,FGC,1,12,0.1
1410,96.12379807692308,mimic,FGC,1,12,0.1
1440,95.9735576923077,mimic,FGC,1,12,0.1
1470,96.15384615384616,mimic,FGC,1,12,0.1
1500,96.15384615384616,mimic,FGC,1,12,0.1
30,31.53044871794872,mimic,FGC,1,13,0.1
60,59.99599358974359,mimic,FGC,1,13,0.1
90,73.62780448717949,mimic,FGC,1,13,0.1
120,78.65584935897436,mimic,FGC,1,13,0.1
150,82.91266025641026,mimic,FGC,1,13,0.1
180,82.37179487179488,mimic,FGC,1,13,0.1
210,85.39663461538461,mimic,FGC,1,13,0.1
240,87.890625,mimic,FGC,1,13,0.1
270,88.56169871794872,mimic,FGC,1,13,0.1
300,89.30288461538461,mimic,FGC,1,13,0.1
330,90.00400641025641,mimic,FGC,1,13,0.1
360,90.52483974358974,mimic,FGC,1,13,0.1
390,91.30608974358974,mimic,FGC,1,13,0.1
420,91.23597756410257,mimic,FGC,1,13,0.1
450,91.5264423076923,mimic,FGC,1,13,0.1
480,92.35777243589743,mimic,FGC,1,13,0.1
510,92.39783653846153,mimic,FGC,1,13,0.1
540,92.6181891025641,mimic,FGC,1,13,0.1
570,92.24759615384616,mimic,FGC,1,13,0.1
600,93.2391826923077,mimic,FGC,1,13,0.1
630,93.30929487179488,mimic,FGC,1,13,0.1
660,92.93870192307692,mimic,FGC,1,13,0.1
690,93.28926282051282,mimic,FGC,1,13,0.1
720,93.6698717948718,mimic,FGC,1,13,0.1
750,93.51963141025641,mimic,FGC,1,13,0.1
780,93.2792467948718,mimic,FGC,1,13,0.1
810,93.89022435897436,mimic,FGC,1,13,0.1
840,94.11057692307692,mimic,FGC,1,13,0.1
870,94.05048076923077,mimic,FGC,1,13,0.1
900,93.91025641025641,mimic,FGC,1,13,0.1
930,94.23076923076923,mimic,FGC,1,13,0.1
960,94.08052884615384,mimic,FGC,1,13,0.1
990,94.11057692307692,mimic,FGC,1,13,0.1
1020,94.63141025641026,mimic,FGC,1,13,0.1
1050,94.56129807692308,mimic,FGC,1,13,0.1
1080,94.66145833333333,mimic,FGC,1,13,0.1
1110,94.25080128205128,mimic,FGC,1,13,0.1
1140,94.31089743589743,mimic,FGC,1,13,0.1
1170,95.0020032051282,mimic,FGC,1,13,0.1
1200,95.2724358974359,mimic,FGC,1,13,0.1
1230,94.91185897435898,mimic,FGC,1,13,0.1
1260,95.07211538461539,mimic,FGC,1,13,0.1
1290,95.34254807692308,mimic,FGC,1,13,0.1
1320,95.45272435897436,mimic,FGC,1,13,0.1
1350,95.28245192307692,mimic,FGC,1,13,0.1
1380,95.40264423076923,mimic,FGC,1,13,0.1
1410,95.59294871794872,mimic,FGC,1,13,0.1
1440,95.57291666666667,mimic,FGC,1,13,0.1
1470,95.51282051282051,mimic,FGC,1,13,0.1
1500,95.41266025641026,mimic,FGC,1,13,0.1
30,24.51923076923077,mimic,FGC,1,14,0.1
60,66.35616987179488,mimic,FGC,1,14,0.1
90,75.69110576923077,mimic,FGC,1,14,0.1
120,79.57732371794872,mimic,FGC,1,14,0.1
150,83.77403846153847,mimic,FGC,1,14,0.1
180,83.93429487179488,mimic,FGC,1,14,0.1
210,86.54847756410257,mimic,FGC,1,14,0.1
240,88.14102564102564,mimic,FGC,1,14,0.1
270,89.03245192307692,mimic,FGC,1,14,0.1
300,89.85376602564102,mimic,FGC,1,14,0.1
330,90.1943108974359,mimic,FGC,1,14,0.1
360,90.64503205128206,mimic,FGC,1,14,0.1
390,91.02564102564102,mimic,FGC,1,14,0.1
420,91.30608974358974,mimic,FGC,1,14,0.1
450,91.97716346153847,mimic,FGC,1,14,0.1
480,92.11738782051282,mimic,FGC,1,14,0.1
510,92.40785256410257,mimic,FGC,1,14,0.1
540,92.8886217948718,mimic,FGC,1,14,0.1
570,92.89863782051282,mimic,FGC,1,14,0.1
600,93.13902243589743,mimic,FGC,1,14,0.1
630,93.38942307692308,mimic,FGC,1,14,0.1
660,93.53966346153847,mimic,FGC,1,14,0.1
690,93.99038461538461,mimic,FGC,1,14,0.1
720,93.6698717948718,mimic,FGC,1,14,0.1
750,93.86017628205128,mimic,FGC,1,14,0.1
780,94.07051282051282,mimic,FGC,1,14,0.1
810,94.17067307692308,mimic,FGC,1,14,0.1
840,94.40104166666667,mimic,FGC,1,14,0.1
870,94.76161858974359,mimic,FGC,1,14,0.1
900,94.71153846153847,mimic,FGC,1,14,0.1
930,94.77163461538461,mimic,FGC,1,14,0.1
960,94.86177884615384,mimic,FGC,1,14,0.1
990,94.85176282051282,mimic,FGC,1,14,0.1
1020,95.16225961538461,mimic,FGC,1,14,0.1
1050,95.06209935897436,mimic,FGC,1,14,0.1
1080,95.07211538461539,mimic,FGC,1,14,0.1
1110,94.90184294871794,mimic,FGC,1,14,0.1
1140,94.66145833333333,mimic,FGC,1,14,0.1
1170,95.37259615384616,mimic,FGC,1,14,0.1
1200,95.40264423076923,mimic,FGC,1,14,0.1
1230,95.41266025641026,mimic,FGC,1,14,0.1
1260,95.72315705128206,mimic,FGC,1,14,0.1
1290,95.95352564102564,mimic,FGC,1,14,0.1
1320,95.67307692307692,mimic,FGC,1,14,0.1
1350,95.40264423076923,mimic,FGC,1,14,0.1
1380,95.47275641025641,mimic,FGC,1,14,0.1
1410,95.8233173076923,mimic,FGC,1,14,0.1
1440,95.86338141025641,mimic,FGC,1,14,0.1
1470,95.7832532051282,mimic,FGC,1,14,0.1
1500,95.90344551282051,mimic,FGC,1,14,0.1
30,39.04246794871795,ALIE,FGC,1,1,0.1
60,69.40104166666667,ALIE,FGC,1,1,0.1
90,79.94791666666667,ALIE,FGC,1,1,0.1
120,82.65224358974359,ALIE,FGC,1,1,0.1
150,85.4266826923077,ALIE,FGC,1,1,0.1
180,86.56850961538461,ALIE,FGC,1,1,0.1
210,88.44150641025641,ALIE,FGC,1,1,0.1
240,88.82211538461539,ALIE,FGC,1,1,0.1
270,89.63341346153847,ALIE,FGC,1,1,0.1
300,90.49479166666667,ALIE,FGC,1,1,0.1
330,90.85536858974359,ALIE,FGC,1,1,0.1
360,91.2860576923077,ALIE,FGC,1,1,0.1
390,91.70673076923077,ALIE,FGC,1,1,0.1
420,92.21754807692308,ALIE,FGC,1,1,0.1
450,92.41786858974359,ALIE,FGC,1,1,0.1
480,92.64823717948718,ALIE,FGC,1,1,0.1
510,92.94871794871794,ALIE,FGC,1,1,0.1
540,93.17908653846153,ALIE,FGC,1,1,0.1
570,93.4795673076923,ALIE,FGC,1,1,0.1
600,93.56971153846153,ALIE,FGC,1,1,0.1
630,93.73998397435898,ALIE,FGC,1,1,0.1
660,93.94030448717949,ALIE,FGC,1,1,0.1
690,94.1806891025641,ALIE,FGC,1,1,0.1
720,94.2207532051282,ALIE,FGC,1,1,0.1
750,94.34094551282051,ALIE,FGC,1,1,0.1
780,94.4110576923077,ALIE,FGC,1,1,0.1
810,94.75160256410257,ALIE,FGC,1,1,0.1
840,94.95192307692308,ALIE,FGC,1,1,0.1
870,94.99198717948718,ALIE,FGC,1,1,0.1
900,95.09214743589743,ALIE,FGC,1,1,0.1
930,95.22235576923077,ALIE,FGC,1,1,0.1
960,95.3926282051282,ALIE,FGC,1,1,0.1
990,95.44270833333333,ALIE,FGC,1,1,0.1
1020,95.57291666666667,ALIE,FGC,1,1,0.1
1050,95.73317307692308,ALIE,FGC,1,1,0.1
1080,95.5829326923077,ALIE,FGC,1,1,0.1
1110,95.89342948717949,ALIE,FGC,1,1,0.1
1140,95.79326923076923,ALIE,FGC,1,1,0.1
1170,95.9735576923077,ALIE,FGC,1,1,0.1
1200,96.19391025641026,ALIE,FGC,1,1,0.1
1230,96.06370192307692,ALIE,FGC,1,1,0.1
1260,96.25400641025641,ALIE,FGC,1,1,0.1
1290,96.35416666666667,ALIE,FGC,1,1,0.1
1320,96.35416666666667,ALIE,FGC,1,1,0.1
1350,96.46434294871794,ALIE,FGC,1,1,0.1
1380,96.5645032051282,ALIE,FGC,1,1,0.1
1410,96.57451923076923,ALIE,FGC,1,1,0.1
1440,96.59455128205128,ALIE,FGC,1,1,0.1
1470,96.68469551282051,ALIE,FGC,1,1,0.1
1500,96.67467948717949,ALIE,FGC,1,1,0.1
30,44.65144230769231,ALIE,FGC,1,2,0.1
60,76.8329326923077,ALIE,FGC,1,2,0.1
90,79.75761217948718,ALIE,FGC,1,2,0.1
120,82.76241987179488,ALIE,FGC,1,2,0.1
150,84.51522435897436,ALIE,FGC,1,2,0.1
180,86.12780448717949,ALIE,FGC,1,2,0.1
210,88.02083333333333,ALIE,FGC,1,2,0.1
240,88.86217948717949,ALIE,FGC,1,2,0.1
270,89.453125,ALIE,FGC,1,2,0.1
300,90.00400641025641,ALIE,FGC,1,2,0.1
330,90.81530448717949,ALIE,FGC,1,2,0.1
360,91.12580128205128,ALIE,FGC,1,2,0.1
390,91.53645833333333,ALIE,FGC,1,2,0.1
420,92.15745192307692,ALIE,FGC,1,2,0.1
450,92.578125,ALIE,FGC,1,2,0.1
480,92.74839743589743,ALIE,FGC,1,2,0.1
510,92.96875,ALIE,FGC,1,2,0.1
540,93.30929487179488,ALIE,FGC,1,2,0.1
570,93.55969551282051,ALIE,FGC,1,2,0.1
600,93.6698717948718,ALIE,FGC,1,2,0.1
630,93.8301282051282,ALIE,FGC,1,2,0.1
660,93.93028846153847,ALIE,FGC,1,2,0.1
690,94.21073717948718,ALIE,FGC,1,2,0.1
720,94.36097756410257,ALIE,FGC,1,2,0.1
750,94.39102564102564,ALIE,FGC,1,2,0.1
780,94.56129807692308,ALIE,FGC,1,2,0.1
810,94.69150641025641,ALIE,FGC,1,2,0.1
840,94.8417467948718,ALIE,FGC,1,2,0.1
870,95.02203525641026,ALIE,FGC,1,2,0.1
900,95.11217948717949,ALIE,FGC,1,2,0.1
930,95.20232371794872,ALIE,FGC,1,2,0.1
960,95.2323717948718,ALIE,FGC,1,2,0.1
990,95.45272435897436,ALIE,FGC,1,2,0.1
1020,95.55288461538461,ALIE,FGC,1,2,0.1
1050,95.48277243589743,ALIE,FGC,1,2,0.1
1080,95.7431891025641,ALIE,FGC,1,2,0.1
1110,95.75320512820512,ALIE,FGC,1,2,0.1
1140,95.81330128205128,ALIE,FGC,1,2,0.1
1170,95.84334935897436,ALIE,FGC,1,2,0.1
1200,96.00360576923077,ALIE,FGC,1,2,0.1
1230,96.07371794871794,ALIE,FGC,1,2,0.1
1260,96.16386217948718,ALIE,FGC,1,2,0.1
1290,96.14383012820512,ALIE,FGC,1,2,0.1
1320,96.25400641025641,ALIE,FGC,1,2,0.1
1350,96.41426282051282,ALIE,FGC,1,2,0.1
1380,96.42427884615384,ALIE,FGC,1,2,0.1
1410,96.5244391025641,ALIE,FGC,1,2,0.1
1440,96.51442307692308,ALIE,FGC,1,2,0.1
1470,96.62459935897436,ALIE,FGC,1,2,0.1
1500,96.64463141025641,ALIE,FGC,1,2,0.1
30,55.078125,ALIE,FGC,1,3,0.1
60,77.27363782051282,ALIE,FGC,1,3,0.1
90,82.17147435897436,ALIE,FGC,1,3,0.1
120,84.375,ALIE,FGC,1,3,0.1
150,86.25801282051282,ALIE,FGC,1,3,0.1
180,87.1494391025641,ALIE,FGC,1,3,0.1
210,88.15104166666667,ALIE,FGC,1,3,0.1
240,88.9823717948718,ALIE,FGC,1,3,0.1
270,89.61338141025641,ALIE,FGC,1,3,0.1
300,90.3145032051282,ALIE,FGC,1,3,0.1
330,90.75520833333333,ALIE,FGC,1,3,0.1
360,91.16586538461539,ALIE,FGC,1,3,0.1
390,91.5264423076923,ALIE,FGC,1,3,0.1
420,91.96714743589743,ALIE,FGC,1,3,0.1
450,92.37780448717949,ALIE,FGC,1,3,0.1
