Iterations,Accuracy (%),niid,Aggregator,seed,f
60,43.03886217948718,0.5,GM,2,6
90,62.990785256410255,0.5,GM,2,6
120,71.78485576923077,0.5,GM,2,6
150,78.3954326923077,0.5,GM,2,6
180,83.02283653846153,0.5,GM,2,6
210,84.14463141025641,0.5,GM,2,6
240,88.5516826923077,0.5,GM,2,6
270,87.92067307692308,0.5,GM,2,6
300,89.66346153846153,0.5,GM,2,6
330,89.63341346153847,0.5,GM,2,6
360,89.83373397435898,0.5,GM,2,6
390,91.02564102564102,0.5,GM,2,6
420,92.2275641025641,0.5,GM,2,6
450,91.1358173076923,0.5,GM,2,6
480,92.51802884615384,0.5,GM,2,6
510,92.16746794871794,0.5,GM,2,6
540,92.41786858974359,0.5,GM,2,6
570,93.14903846153847,0.5,GM,2,6
600,93.19911858974359,0.5,GM,2,6
630,93.38942307692308,0.5,GM,2,6
660,91.96714743589743,0.5,GM,2,6
690,92.8485576923077,0.5,GM,2,6
720,93.7900641025641,0.5,GM,2,6
750,92.9286858974359,0.5,GM,2,6
780,93.77003205128206,0.5,GM,2,6
810,93.93028846153847,0.5,GM,2,6
840,94.04046474358974,0.5,GM,2,6
870,94.25080128205128,0.5,GM,2,6
900,94.30088141025641,0.5,GM,2,6
930,94.25080128205128,0.5,GM,2,6
960,94.79166666666667,0.5,GM,2,6
990,94.67147435897436,0.5,GM,2,6
1020,93.56971153846153,0.5,GM,2,6
1050,95.10216346153847,0.5,GM,2,6
1080,94.62139423076923,0.5,GM,2,6
1110,94.70152243589743,0.5,GM,2,6
1140,94.83173076923077,0.5,GM,2,6
1170,95.02203525641026,0.5,GM,2,6
1200,95.05208333333333,0.5,GM,2,6
1230,95.30248397435898,0.5,GM,2,6
1260,95.3125,0.5,GM,2,6
1290,95.20232371794872,0.5,GM,2,6
1320,95.33253205128206,0.5,GM,2,6
1350,95.25240384615384,0.5,GM,2,6
1380,95.40264423076923,0.5,GM,2,6
1410,94.81169871794872,0.5,GM,2,6
1440,95.44270833333333,0.5,GM,2,6
1470,95.75320512820512,0.5,GM,2,6
1500,94.69150641025641,0.5,GM,2,6
30,23.427483974358974,0.7,GM,2,6
60,37.780448717948715,0.7,GM,2,6
90,48.40745192307692,0.7,GM,2,6
120,58.02283653846154,0.7,GM,2,6
150,63.171073717948715,0.7,GM,2,6
180,74.12860576923077,0.7,GM,2,6
210,76.71274038461539,0.7,GM,2,6
240,83.76402243589743,0.7,GM,2,6
270,84.40504807692308,0.7,GM,2,6
300,86.00761217948718,0.7,GM,2,6
330,86.45833333333333,0.7,GM,2,6
360,88.18108974358974,0.7,GM,2,6
390,87.17948717948718,0.7,GM,2,6
420,88.76201923076923,0.7,GM,2,6
450,85.25641025641026,0.7,GM,2,6
480,87.20953525641026,0.7,GM,2,6
510,87.34975961538461,0.7,GM,2,6
540,84.46514423076923,0.7,GM,2,6
570,89.85376602564102,0.7,GM,2,6
600,88.06089743589743,0.7,GM,2,6
630,89.11258012820512,0.7,GM,2,6
660,89.3729967948718,0.7,GM,2,6
690,88.77203525641026,0.7,GM,2,6
720,90.71514423076923,0.7,GM,2,6
750,88.86217948717949,0.7,GM,2,6
780,90.82532051282051,0.7,GM,2,6
810,90.1943108974359,0.7,GM,2,6
840,90.68509615384616,0.7,GM,2,6
870,91.37620192307692,0.7,GM,2,6
900,91.07572115384616,0.7,GM,2,6
930,91.41626602564102,0.7,GM,2,6
960,90.625,0.7,GM,2,6
990,91.38621794871794,0.7,GM,2,6
1020,90.10416666666667,0.7,GM,2,6
1050,89.84375,0.7,GM,2,6
1080,92.76842948717949,0.7,GM,2,6
1110,91.8770032051282,0.7,GM,2,6
1140,91.11578525641026,0.7,GM,2,6
1170,90.05408653846153,0.7,GM,2,6
1200,91.39623397435898,0.7,GM,2,6
1230,92.11738782051282,0.7,GM,2,6
1260,91.88701923076923,0.7,GM,2,6
1290,92.98878205128206,0.7,GM,2,6
1320,92.44791666666667,0.7,GM,2,6
1350,92.29767628205128,0.7,GM,2,6
1380,92.27764423076923,0.7,GM,2,6
1410,92.3076923076923,0.7,GM,2,6
1440,92.75841346153847,0.7,GM,2,6
1470,92.03725961538461,0.7,GM,2,6
1500,92.85857371794872,0.7,GM,2,6
30,34.56530448717949,0.3,GM,3,6
60,70.1923076923077,0.3,GM,3,6
90,76.89302884615384,0.3,GM,3,6
120,83.25320512820512,0.3,GM,3,6
150,83.81410256410257,0.3,GM,3,6
180,87.34975961538461,0.3,GM,3,6
210,88.5917467948718,0.3,GM,3,6
240,89.7235576923077,0.3,GM,3,6
270,90.08413461538461,0.3,GM,3,6
300,90.8954326923077,0.3,GM,3,6
330,90.78525641025641,0.3,GM,3,6
360,91.0556891025641,0.3,GM,3,6
390,92.08733974358974,0.3,GM,3,6
420,92.35777243589743,0.3,GM,3,6
450,92.93870192307692,0.3,GM,3,6
480,92.72836538461539,0.3,GM,3,6
510,93.2792467948718,0.3,GM,3,6
540,93.50961538461539,0.3,GM,3,6
570,93.52964743589743,0.3,GM,3,6
600,93.25921474358974,0.3,GM,3,6
630,93.86017628205128,0.3,GM,3,6
660,93.92027243589743,0.3,GM,3,6
690,94.0604967948718,0.3,GM,3,6
720,94.48116987179488,0.3,GM,3,6
750,94.30088141025641,0.3,GM,3,6
780,94.21073717948718,0.3,GM,3,6
810,94.6113782051282,0.3,GM,3,6
840,94.51121794871794,0.3,GM,3,6
870,94.83173076923077,0.3,GM,3,6
900,95.0420673076923,0.3,GM,3,6
930,95.29246794871794,0.3,GM,3,6
960,95.29246794871794,0.3,GM,3,6
990,95.36258012820512,0.3,GM,3,6
1020,95.50280448717949,0.3,GM,3,6
1050,95.41266025641026,0.3,GM,3,6
1080,95.12219551282051,0.3,GM,3,6
1110,95.72315705128206,0.3,GM,3,6
1140,95.80328525641026,0.3,GM,3,6
1170,95.89342948717949,0.3,GM,3,6
1200,95.64302884615384,0.3,GM,3,6
1230,96.07371794871794,0.3,GM,3,6
1260,96.0536858974359,0.3,GM,3,6
1290,96.18389423076923,0.3,GM,3,6
1320,96.10376602564102,0.3,GM,3,6
1350,96.18389423076923,0.3,GM,3,6
1380,96.04366987179488,0.3,GM,3,6
1410,96.35416666666667,0.3,GM,3,6
1440,96.25400641025641,0.3,GM,3,6
1470,96.4443108974359,0.3,GM,3,6
1500,96.5645032051282,0.3,GM,3,6
30,20.42267628205128,0.5,GM,3,6
60,52.263621794871796,0.5,GM,3,6
90,73.4375,0.5,GM,3,6
120,77.98477564102564,0.5,GM,3,6
150,80.23838141025641,0.5,GM,3,6
180,82.51201923076923,0.5,GM,3,6
210,86.52844551282051,0.5,GM,3,6
240,88.3613782051282,0.5,GM,3,6
270,88.5917467948718,0.5,GM,3,6
300,90.234375,0.5,GM,3,6
330,90.33453525641026,0.5,GM,3,6
360,90.3145032051282,0.5,GM,3,6
390,91.31610576923077,0.5,GM,3,6
420,91.89703525641026,0.5,GM,3,6
450,90.14423076923077,0.5,GM,3,6
480,92.0673076923077,0.5,GM,3,6
510,92.21754807692308,0.5,GM,3,6
540,92.60817307692308,0.5,GM,3,6
570,92.97876602564102,0.5,GM,3,6
600,92.63822115384616,0.5,GM,3,6
630,93.16907051282051,0.5,GM,3,6
660,92.86858974358974,0.5,GM,3,6
690,93.16907051282051,0.5,GM,3,6
720,93.359375,0.5,GM,3,6
750,93.28926282051282,0.5,GM,3,6
780,94.0204326923077,0.5,GM,3,6
810,93.51963141025641,0.5,GM,3,6
840,93.93028846153847,0.5,GM,3,6
870,94.16065705128206,0.5,GM,3,6
900,93.76001602564102,0.5,GM,3,6
930,93.45953525641026,0.5,GM,3,6
960,94.47115384615384,0.5,GM,3,6
990,94.08052884615384,0.5,GM,3,6
1020,93.91025641025641,0.5,GM,3,6
1050,94.51121794871794,0.5,GM,3,6
1080,93.88020833333333,0.5,GM,3,6
1110,94.46113782051282,0.5,GM,3,6
1140,94.30088141025641,0.5,GM,3,6
1170,94.46113782051282,0.5,GM,3,6
1200,94.70152243589743,0.5,GM,3,6
1230,94.71153846153847,0.5,GM,3,6
1260,95.09214743589743,0.5,GM,3,6
1290,93.96033653846153,0.5,GM,3,6
1320,95.17227564102564,0.5,GM,3,6
1350,94.4911858974359,0.5,GM,3,6
1380,95.28245192307692,0.5,GM,3,6
1410,94.66145833333333,0.5,GM,3,6
1440,95.25240384615384,0.5,GM,3,6
1470,95.17227564102564,0.5,GM,3,6
1500,94.54126602564102,0.5,GM,3,6
30,14.393028846153847,0.7,GM,3,6
60,32.131410256410255,0.7,GM,3,6
90,50.080128205128204,0.7,GM,3,6
120,65.26442307692308,0.7,GM,3,6
150,72.36578525641026,0.7,GM,3,6
180,77.66426282051282,0.7,GM,3,6
210,79.79767628205128,0.7,GM,3,6
240,83.45352564102564,0.7,GM,3,6
270,85.38661858974359,0.7,GM,3,6
300,85.02604166666667,0.7,GM,3,6
330,85.56690705128206,0.7,GM,3,6
360,89.15264423076923,0.7,GM,3,6
390,85.70713141025641,0.7,GM,3,6
420,90.72516025641026,0.7,GM,3,6
450,83.74399038461539,0.7,GM,3,6
480,87.56009615384616,0.7,GM,3,6
510,89.00240384615384,0.7,GM,3,6
540,85.546875,0.7,GM,3,6
570,88.73197115384616,0.7,GM,3,6
600,88.17107371794872,0.7,GM,3,6
630,91.70673076923077,0.7,GM,3,6
660,90.3145032051282,0.7,GM,3,6
690,90.06410256410257,0.7,GM,3,6
720,91.27604166666667,0.7,GM,3,6
750,92.21754807692308,0.7,GM,3,6
780,89.7235576923077,0.7,GM,3,6
810,93.12900641025641,0.7,GM,3,6
840,93.09895833333333,0.7,GM,3,6
870,92.83854166666667,0.7,GM,3,6
900,92.68830128205128,0.7,GM,3,6
930,93.4395032051282,0.7,GM,3,6
960,91.45633012820512,0.7,GM,3,6
990,93.71995192307692,0.7,GM,3,6
1020,93.38942307692308,0.7,GM,3,6
1050,92.64823717948718,0.7,GM,3,6
1080,93.13902243589743,0.7,GM,3,6
1110,94.6514423076923,0.7,GM,3,6
1140,91.10576923076923,0.7,GM,3,6
1170,94.20072115384616,0.7,GM,3,6
1200,94.01041666666667,0.7,GM,3,6
1230,94.1005608974359,0.7,GM,3,6
1260,93.8701923076923,0.7,GM,3,6
1290,95.16225961538461,0.7,GM,3,6
1320,95.02203525641026,0.7,GM,3,6
1350,93.7900641025641,0.7,GM,3,6
1380,95.52283653846153,0.7,GM,3,6
1410,93.81009615384616,0.7,GM,3,6
1440,95.34254807692308,0.7,GM,3,6
1470,94.93189102564102,0.7,GM,3,6
1500,94.56129807692308,0.7,GM,3,6
30,41.77684294871795,0.3,TM,1,6
60,68.55969551282051,0.3,TM,1,6
90,77.49399038461539,0.3,TM,1,6
120,83.25320512820512,0.3,TM,1,6
150,84.39503205128206,0.3,TM,1,6
180,87.9707532051282,0.3,TM,1,6
210,88.29126602564102,0.3,TM,1,6
240,89.50320512820512,0.3,TM,1,6
270,89.3329326923077,0.3,TM,1,6
300,90.49479166666667,0.3,TM,1,6
330,90.25440705128206,0.3,TM,1,6
360,90.44471153846153,0.3,TM,1,6
390,91.3661858974359,0.3,TM,1,6
420,91.31610576923077,0.3,TM,1,6
450,91.0957532051282,0.3,TM,1,6
480,91.89703525641026,0.3,TM,1,6
510,91.5264423076923,0.3,TM,1,6
540,92.1474358974359,0.3,TM,1,6
570,92.21754807692308,0.3,TM,1,6
600,92.4579326923077,0.3,TM,1,6
630,92.78846153846153,0.3,TM,1,6
660,92.41786858974359,0.3,TM,1,6
690,93.25921474358974,0.3,TM,1,6
720,93.24919871794872,0.3,TM,1,6
750,93.02884615384616,0.3,TM,1,6
780,93.32932692307692,0.3,TM,1,6
810,93.84014423076923,0.3,TM,1,6
840,93.63982371794872,0.3,TM,1,6
870,93.8701923076923,0.3,TM,1,6
900,94.05048076923077,0.3,TM,1,6
930,93.89022435897436,0.3,TM,1,6
960,94.53125,0.3,TM,1,6
990,93.91025641025641,0.3,TM,1,6
1020,93.96033653846153,0.3,TM,1,6
1050,94.4110576923077,0.3,TM,1,6
1080,94.60136217948718,0.3,TM,1,6
1110,94.32091346153847,0.3,TM,1,6
1140,94.50120192307692,0.3,TM,1,6
1170,94.50120192307692,0.3,TM,1,6
1200,94.46113782051282,0.3,TM,1,6
1230,94.73157051282051,0.3,TM,1,6
1260,94.24078525641026,0.3,TM,1,6
1290,95.06209935897436,0.3,TM,1,6
1320,94.86177884615384,0.3,TM,1,6
1350,95.3125,0.3,TM,1,6
1380,95.12219551282051,0.3,TM,1,6
1410,95.4326923076923,0.3,TM,1,6
1440,95.41266025641026,0.3,TM,1,6
1470,95.29246794871794,0.3,TM,1,6
1500,95.38261217948718,0.3,TM,1,6
30,29.076522435897434,0.5,TM,1,6
60,66.1358173076923,0.5,TM,1,6
90,70.703125,0.5,TM,1,6
120,81.45032051282051,0.5,TM,1,6
150,79.93790064102564,0.5,TM,1,6
180,83.26322115384616,0.5,TM,1,6
210,85.1963141025641,0.5,TM,1,6
240,86.2880608974359,0.5,TM,1,6
270,84.97596153846153,0.5,TM,1,6
300,82.4619391025641,0.5,TM,1,6
330,86.37820512820512,0.5,TM,1,6
360,87.90064102564102,0.5,TM,1,6
390,86.56850961538461,0.5,TM,1,6
420,88.47155448717949,0.5,TM,1,6
450,88.9423076923077,0.5,TM,1,6
480,89.71354166666667,0.5,TM,1,6
510,89.52323717948718,0.5,TM,1,6
540,90.46474358974359,0.5,TM,1,6
570,90.25440705128206,0.5,TM,1,6
600,89.54326923076923,0.5,TM,1,6
630,91.15584935897436,0.5,TM,1,6
660,91.33613782051282,0.5,TM,1,6
690,91.98717948717949,0.5,TM,1,6
720,92.33774038461539,0.5,TM,1,6
750,92.44791666666667,0.5,TM,1,6
780,92.60817307692308,0.5,TM,1,6
810,92.78846153846153,0.5,TM,1,6
840,92.82852564102564,0.5,TM,1,6
870,92.66826923076923,0.5,TM,1,6
900,92.4579326923077,0.5,TM,1,6
930,93.02884615384616,0.5,TM,1,6
960,92.58814102564102,0.5,TM,1,6
990,92.78846153846153,0.5,TM,1,6
1020,91.98717948717949,0.5,TM,1,6
1050,92.89863782051282,0.5,TM,1,6
1080,93.15905448717949,0.5,TM,1,6
1110,93.22916666666667,0.5,TM,1,6
1140,93.13902243589743,0.5,TM,1,6
1170,93.6298076923077,0.5,TM,1,6
1200,93.8301282051282,0.5,TM,1,6
1230,93.94030448717949,0.5,TM,1,6
1260,94.20072115384616,0.5,TM,1,6
1290,93.86017628205128,0.5,TM,1,6
1320,93.02884615384616,0.5,TM,1,6
1350,92.85857371794872,0.5,TM,1,6
1380,94.20072115384616,0.5,TM,1,6
1410,94.12059294871794,0.5,TM,1,6
1440,93.34935897435898,0.5,TM,1,6
1470,94.17067307692308,0.5,TM,1,6
1500,94.28084935897436,0.5,TM,1,6
30,13.44150641025641,0.7,TM,1,6
60,43.94030448717949,0.7,TM,1,6
90,59.635416666666664,0.7,TM,1,6
120,66.92708333333333,0.7,TM,1,6
150,73.60777243589743,0.7,TM,1,6
180,68.0088141025641,0.7,TM,1,6
210,68.82011217948718,0.7,TM,1,6
240,69.140625,0.7,TM,1,6
270,62.389823717948715,0.7,TM,1,6
300,67.17748397435898,0.7,TM,1,6
330,60.70713141025641,0.7,TM,1,6
360,64.32291666666667,0.7,TM,1,6
390,68.28926282051282,0.7,TM,1,6
420,66.56650641025641,0.7,TM,1,6
450,68.28926282051282,0.7,TM,1,6
480,67.17748397435898,0.7,TM,1,6
510,72.99679487179488,0.7,TM,1,6
540,69.29086538461539,0.7,TM,1,6
570,70.34254807692308,0.7,TM,1,6
600,72.15544871794872,0.7,TM,1,6
630,75.24038461538461,0.7,TM,1,6
660,81.02964743589743,0.7,TM,1,6
690,80.72916666666667,0.7,TM,1,6
720,80.28846153846153,0.7,TM,1,6
750,77.15344551282051,0.7,TM,1,6
780,82.66225961538461,0.7,TM,1,6
810,79.61738782051282,0.7,TM,1,6
840,80.41866987179488,0.7,TM,1,6
870,78.60576923076923,0.7,TM,1,6
900,80.55889423076923,0.7,TM,1,6
930,83.03285256410257,0.7,TM,1,6
960,82.23157051282051,0.7,TM,1,6
990,81.08974358974359,0.7,TM,1,6
1020,79.75761217948718,0.7,TM,1,6
1050,74.9198717948718,0.7,TM,1,6
1080,85.22636217948718,0.7,TM,1,6
1110,77.96474358974359,0.7,TM,1,6
1140,66.29607371794872,0.7,TM,1,6
1170,65.9354967948718,0.7,TM,1,6
1200,78.87620192307692,0.7,TM,1,6
1230,76.58253205128206,0.7,TM,1,6
1260,77.74439102564102,0.7,TM,1,6
1290,80.09815705128206,0.7,TM,1,6
1320,80.31850961538461,0.7,TM,1,6
1350,81.35016025641026,0.7,TM,1,6
1380,85.4667467948718,0.7,TM,1,6
1410,83.2431891025641,0.7,TM,1,6
1440,77.97475961538461,0.7,TM,1,6
1470,82.60216346153847,0.7,TM,1,6
1500,85.65705128205128,0.7,TM,1,6
30,16.596554487179485,0.3,TM,2,6
60,55.46875,0.3,TM,2,6
90,72.36578525641026,0.3,TM,2,6
120,81.04967948717949,0.3,TM,2,6
150,85.56690705128206,0.3,TM,2,6
180,87.60016025641026,0.3,TM,2,6
210,88.56169871794872,0.3,TM,2,6
240,89.35296474358974,0.3,TM,2,6
270,90.32451923076923,0.3,TM,2,6
300,90.88541666666667,0.3,TM,2,6
330,91.1358173076923,0.3,TM,2,6
360,91.04567307692308,0.3,TM,2,6
390,91.50641025641026,0.3,TM,2,6
420,91.85697115384616,0.3,TM,2,6
450,92.24759615384616,0.3,TM,2,6
480,92.56810897435898,0.3,TM,2,6
510,92.55809294871794,0.3,TM,2,6
540,92.64823717948718,0.3,TM,2,6
570,93.03886217948718,0.3,TM,2,6
600,93.02884615384616,0.3,TM,2,6
630,93.03886217948718,0.3,TM,2,6
660,93.40945512820512,0.3,TM,2,6
690,93.29927884615384,0.3,TM,2,6
720,93.33934294871794,0.3,TM,2,6
750,92.87860576923077,0.3,TM,2,6
780,93.8301282051282,0.3,TM,2,6
810,93.82011217948718,0.3,TM,2,6
840,93.71995192307692,0.3,TM,2,6
870,94.01041666666667,0.3,TM,2,6
900,94.15064102564102,0.3,TM,2,6
930,94.05048076923077,0.3,TM,2,6
960,94.5713141025641,0.3,TM,2,6
990,94.33092948717949,0.3,TM,2,6
1020,94.1005608974359,0.3,TM,2,6
1050,94.95192307692308,0.3,TM,2,6
1080,95.05208333333333,0.3,TM,2,6
1110,94.75160256410257,0.3,TM,2,6
1140,95.12219551282051,0.3,TM,2,6
1170,95.2323717948718,0.3,TM,2,6
1200,94.83173076923077,0.3,TM,2,6
1230,95.05208333333333,0.3,TM,2,6
1260,95.06209935897436,0.3,TM,2,6
1290,95.02203525641026,0.3,TM,2,6
1320,95.20232371794872,0.3,TM,2,6
1350,94.50120192307692,0.3,TM,2,6
1380,94.66145833333333,0.3,TM,2,6
1410,95.2724358974359,0.3,TM,2,6
1440,95.52283653846153,0.3,TM,2,6
1470,95.7832532051282,0.3,TM,2,6
1500,95.71314102564102,0.3,TM,2,6
30,16.786858974358974,0.5,TM,2,6
60,41.796875,0.5,TM,2,6
90,68.40945512820512,0.5,TM,2,6
120,70.36258012820512,0.5,TM,2,6
150,81.93108974358974,0.5,TM,2,6
180,79.26682692307692,0.5,TM,2,6
210,83.05288461538461,0.5,TM,2,6
240,82.86258012820512,0.5,TM,2,6
270,86.77884615384616,0.5,TM,2,6
300,86.73878205128206,0.5,TM,2,6
330,86.00761217948718,0.5,TM,2,6
360,84.55528846153847,0.5,TM,2,6
390,86.34815705128206,0.5,TM,2,6
420,86.14783653846153,0.5,TM,2,6
450,85.8974358974359,0.5,TM,2,6
480,88.42147435897436,0.5,TM,2,6
510,86.4082532051282,0.5,TM,2,6
540,86.82892628205128,0.5,TM,2,6
570,87.83052884615384,0.5,TM,2,6
600,87.5400641025641,0.5,TM,2,6
630,87.52003205128206,0.5,TM,2,6
660,88.2011217948718,0.5,TM,2,6
690,89.59334935897436,0.5,TM,2,6
720,88.23116987179488,0.5,TM,2,6
750,89.25280448717949,0.5,TM,2,6
780,91.18589743589743,0.5,TM,2,6
810,90.61498397435898,0.5,TM,2,6
840,91.27604166666667,0.5,TM,2,6
870,91.57652243589743,0.5,TM,2,6
900,91.88701923076923,0.5,TM,2,6
930,91.81690705128206,0.5,TM,2,6
960,92.17748397435898,0.5,TM,2,6
990,92.1875,0.5,TM,2,6
1020,92.66826923076923,0.5,TM,2,6
1050,92.96875,0.5,TM,2,6
1080,93.67988782051282,0.5,TM,2,6
1110,93.7099358974359,0.5,TM,2,6
1140,93.46955128205128,0.5,TM,2,6
1170,94.27083333333333,0.5,TM,2,6
1200,93.82011217948718,0.5,TM,2,6
1230,94.23076923076923,0.5,TM,2,6
1260,94.1806891025641,0.5,TM,2,6
1290,94.72155448717949,0.5,TM,2,6
1320,95.01201923076923,0.5,TM,2,6
1350,95.06209935897436,0.5,TM,2,6
1380,94.75160256410257,0.5,TM,2,6
1410,95.4326923076923,0.5,TM,2,6
1440,94.75160256410257,0.5,TM,2,6
1470,95.37259615384616,0.5,TM,2,6
1500,95.47275641025641,0.5,TM,2,6
30,9.895833333333334,0.7,TM,2,6
60,32.552083333333336,0.7,TM,2,6
90,64.36298076923077,0.7,TM,2,6
120,64.01241987179488,0.7,TM,2,6
150,63.62179487179487,0.7,TM,2,6
180,63.181089743589745,0.7,TM,2,6
210,55.66907051282051,0.7,TM,2,6
240,59.14463141025641,0.7,TM,2,6
270,61.96915064102564,0.7,TM,2,6
300,62.30969551282051,0.7,TM,2,6
330,73.7079326923077,0.7,TM,2,6
360,68.02884615384616,0.7,TM,2,6
390,62.16947115384615,0.7,TM,2,6
420,68.36939102564102,0.7,TM,2,6
450,68.98036858974359,0.7,TM,2,6
480,66.16586538461539,0.7,TM,2,6
510,71.23397435897436,0.7,TM,2,6
540,62.990785256410255,0.7,TM,2,6
570,67.03725961538461,0.7,TM,2,6
600,64.90384615384616,0.7,TM,2,6
630,70.11217948717949,0.7,TM,2,6
660,67.90865384615384,0.7,TM,2,6
690,73.68790064102564,0.7,TM,2,6
720,75.22035256410257,0.7,TM,2,6
750,68.13902243589743,0.7,TM,2,6
780,73.89823717948718,0.7,TM,2,6
810,74.76963141025641,0.7,TM,2,6
840,73.69791666666667,0.7,TM,2,6
870,78.19511217948718,0.7,TM,2,6
900,80.25841346153847,0.7,TM,2,6
930,73.66786858974359,0.7,TM,2,6
960,72.06530448717949,0.7,TM,2,6
990,77.11338141025641,0.7,TM,2,6
1020,75.55088141025641,0.7,TM,2,6
1050,75.94150641025641,0.7,TM,2,6
1080,74.65945512820512,0.7,TM,2,6
1110,77.4639423076923,0.7,TM,2,6
1140,72.20552884615384,0.7,TM,2,6
1170,81.36017628205128,0.7,TM,2,6
1200,83.07291666666667,0.7,TM,2,6
1230,79.16666666666667,0.7,TM,2,6
1260,78.74599358974359,0.7,TM,2,6
1290,74.8798076923077,0.7,TM,2,6
1320,73.046875,0.7,TM,2,6
1350,80.1983173076923,0.7,TM,2,6
1380,83.41346153846153,0.7,TM,2,6
1410,81.06971153846153,0.7,TM,2,6
1440,82.31169871794872,0.7,TM,2,6
1470,82.09134615384616,0.7,TM,2,6
1500,82.35176282051282,0.7,TM,2,6
30,34.79567307692308,0.3,TM,3,6
60,69.11057692307692,0.3,TM,3,6
90,77.6542467948718,0.3,TM,3,6
120,83.85416666666667,0.3,TM,3,6
150,86.29807692307692,0.3,TM,3,6
180,87.75040064102564,0.3,TM,3,6
210,88.69190705128206,0.3,TM,3,6
240,89.61338141025641,0.3,TM,3,6
270,90.00400641025641,0.3,TM,3,6
300,90.37459935897436,0.3,TM,3,6
330,90.25440705128206,0.3,TM,3,6
360,90.24439102564102,0.3,TM,3,6
390,91.65665064102564,0.3,TM,3,6
420,91.37620192307692,0.3,TM,3,6
450,91.20592948717949,0.3,TM,3,6
480,91.4463141025641,0.3,TM,3,6
510,91.0957532051282,0.3,TM,3,6
540,92.36778846153847,0.3,TM,3,6
570,92.40785256410257,0.3,TM,3,6
600,92.54807692307692,0.3,TM,3,6
630,92.76842948717949,0.3,TM,3,6
660,92.66826923076923,0.3,TM,3,6
690,93.25921474358974,0.3,TM,3,6
720,93.50961538461539,0.3,TM,3,6
750,93.01883012820512,0.3,TM,3,6
780,93.75,0.3,TM,3,6
810,93.61979166666667,0.3,TM,3,6
840,92.98878205128206,0.3,TM,3,6
870,94.28084935897436,0.3,TM,3,6
900,94.1005608974359,0.3,TM,3,6
930,93.96033653846153,0.3,TM,3,6
960,94.19070512820512,0.3,TM,3,6
990,93.85016025641026,0.3,TM,3,6
1020,93.82011217948718,0.3,TM,3,6
1050,95.02203525641026,0.3,TM,3,6
1080,94.08052884615384,0.3,TM,3,6
1110,95.02203525641026,0.3,TM,3,6
1140,95.05208333333333,0.3,TM,3,6
1170,94.48116987179488,0.3,TM,3,6
1200,94.94190705128206,0.3,TM,3,6
1230,95.02203525641026,0.3,TM,3,6
1260,95.15224358974359,0.3,TM,3,6
1290,95.29246794871794,0.3,TM,3,6
1320,95.0020032051282,0.3,TM,3,6
1350,95.65304487179488,0.3,TM,3,6
1380,95.4326923076923,0.3,TM,3,6
1410,95.52283653846153,0.3,TM,3,6
1440,95.79326923076923,0.3,TM,3,6
1470,96.07371794871794,0.3,TM,3,6
1500,95.94350961538461,0.3,TM,3,6
30,9.755608974358974,0.5,TM,3,6
60,56.81089743589744,0.5,TM,3,6
90,75.79126602564102,0.5,TM,3,6
120,76.4823717948718,0.5,TM,3,6
150,77.06330128205128,0.5,TM,3,6
180,81.34014423076923,0.5,TM,3,6
210,86.29807692307692,0.5,TM,3,6
240,84.375,0.5,TM,3,6
270,86.94911858974359,0.5,TM,3,6
300,84.43509615384616,0.5,TM,3,6
330,83.89423076923077,0.5,TM,3,6
360,80.39863782051282,0.5,TM,3,6
390,87.83052884615384,0.5,TM,3,6
420,87.64022435897436,0.5,TM,3,6
450,88.91225961538461,0.5,TM,3,6
480,88.53165064102564,0.5,TM,3,6
510,83.9042467948718,0.5,TM,3,6
540,86.6386217948718,0.5,TM,3,6
570,87.9306891025641,0.5,TM,3,6
600,88.84214743589743,0.5,TM,3,6
630,90.3545673076923,0.5,TM,3,6
660,89.47315705128206,0.5,TM,3,6
690,90.77524038461539,0.5,TM,3,6
720,90.08413461538461,0.5,TM,3,6
750,91.11578525641026,0.5,TM,3,6
780,91.33613782051282,0.5,TM,3,6
810,91.7568108974359,0.5,TM,3,6
840,92.21754807692308,0.5,TM,3,6
870,92.60817307692308,0.5,TM,3,6
900,92.72836538461539,0.5,TM,3,6
930,93.0088141025641,0.5,TM,3,6
960,93.38942307692308,0.5,TM,3,6
990,93.20913461538461,0.5,TM,3,6
1020,93.2391826923077,0.5,TM,3,6
1050,93.95032051282051,0.5,TM,3,6
1080,94.07051282051282,0.5,TM,3,6
1110,93.59975961538461,0.5,TM,3,6
1140,94.03044871794872,0.5,TM,3,6
1170,94.52123397435898,0.5,TM,3,6
1200,94.37099358974359,0.5,TM,3,6
1230,94.8818108974359,0.5,TM,3,6
1260,94.69150641025641,0.5,TM,3,6
1290,94.921875,0.5,TM,3,6
1320,95.01201923076923,0.5,TM,3,6
1350,94.87179487179488,0.5,TM,3,6
1380,94.51121794871794,0.5,TM,3,6
1410,95.12219551282051,0.5,TM,3,6
1440,94.69150641025641,0.5,TM,3,6
1470,95.2323717948718,0.5,TM,3,6
1500,94.93189102564102,0.5,TM,3,6
30,13.90224358974359,0.7,TM,3,6
60,44.1806891025641,0.7,TM,3,6
90,61.27804487179487,0.7,TM,3,6
120,63.45152243589744,0.7,TM,3,6
150,70.32251602564102,0.7,TM,3,6
180,66.56650641025641,0.7,TM,3,6
210,60.1161858974359,0.7,TM,3,6
240,60.06610576923077,0.7,TM,3,6
