Iterations,Accuracy (%),ATK,Aggregator,seed,f,niid
1110,95.26241987179488,SF,GM,1,3,0.5
1140,95.37259615384616,SF,GM,1,3,0.5
1170,95.61298076923077,SF,GM,1,3,0.5
1200,95.90344551282051,SF,GM,1,3,0.5
1230,95.61298076923077,SF,GM,1,3,0.5
1260,95.54286858974359,SF,GM,1,3,0.5
1290,95.64302884615384,SF,GM,1,3,0.5
1320,95.56290064102564,SF,GM,1,3,0.5
1350,95.95352564102564,SF,GM,1,3,0.5
1380,95.7832532051282,SF,GM,1,3,0.5
1410,96.32411858974359,SF,GM,1,3,0.5
1440,96.07371794871794,SF,GM,1,3,0.5
1470,96.1738782051282,SF,GM,1,3,0.5
1500,96.58453525641026,SF,GM,1,3,0.5
30,8.934294871794872,SF,GM,1,4,0.5
60,30.518830128205128,SF,GM,1,4,0.5
90,32.76241987179487,SF,GM,1,4,0.5
120,46.43429487179487,SF,GM,1,4,0.5
150,51.96314102564103,SF,GM,1,4,0.5
180,59.90584935897436,SF,GM,1,4,0.5
210,69.82171474358974,SF,GM,1,4,0.5
240,76.73277243589743,SF,GM,1,4,0.5
270,81.44030448717949,SF,GM,1,4,0.5
300,81.83092948717949,SF,GM,1,4,0.5
330,84.36498397435898,SF,GM,1,4,0.5
360,84.74559294871794,SF,GM,1,4,0.5
390,84.4551282051282,SF,GM,1,4,0.5
420,87.32972756410257,SF,GM,1,4,0.5
450,87.9306891025641,SF,GM,1,4,0.5
480,89.63341346153847,SF,GM,1,4,0.5
510,88.38141025641026,SF,GM,1,4,0.5
540,90.44471153846153,SF,GM,1,4,0.5
570,90.625,SF,GM,1,4,0.5
600,91.14583333333333,SF,GM,1,4,0.5
630,91.6766826923077,SF,GM,1,4,0.5
660,91.11578525641026,SF,GM,1,4,0.5
690,92.11738782051282,SF,GM,1,4,0.5
720,92.00721153846153,SF,GM,1,4,0.5
750,92.59815705128206,SF,GM,1,4,0.5
780,92.99879807692308,SF,GM,1,4,0.5
810,93.4395032051282,SF,GM,1,4,0.5
840,93.34935897435898,SF,GM,1,4,0.5
870,93.51963141025641,SF,GM,1,4,0.5
900,94.15064102564102,SF,GM,1,4,0.5
930,93.30929487179488,SF,GM,1,4,0.5
960,94.51121794871794,SF,GM,1,4,0.5
990,94.29086538461539,SF,GM,1,4,0.5
1020,94.15064102564102,SF,GM,1,4,0.5
1050,94.8818108974359,SF,GM,1,4,0.5
1080,94.89182692307692,SF,GM,1,4,0.5
1110,95.08213141025641,SF,GM,1,4,0.5
1140,95.11217948717949,SF,GM,1,4,0.5
1170,94.91185897435898,SF,GM,1,4,0.5
1200,95.54286858974359,SF,GM,1,4,0.5
1230,95.3525641025641,SF,GM,1,4,0.5
1260,95.72315705128206,SF,GM,1,4,0.5
1290,95.90344551282051,SF,GM,1,4,0.5
1320,95.52283653846153,SF,GM,1,4,0.5
1350,96.1338141025641,SF,GM,1,4,0.5
1380,95.91346153846153,SF,GM,1,4,0.5
1410,96.42427884615384,SF,GM,1,4,0.5
1440,96.0136217948718,SF,GM,1,4,0.5
1470,96.5645032051282,SF,GM,1,4,0.5
1500,96.26402243589743,SF,GM,1,4,0.5
30,9.23477564102564,SF,GM,1,5,0.5
60,9.985977564102564,SF,GM,1,5,0.5
90,22.435897435897434,SF,GM,1,5,0.5
120,13.51161858974359,SF,GM,1,5,0.5
150,17.608173076923077,SF,GM,1,5,0.5
180,11.648637820512821,SF,GM,1,5,0.5
210,11.368189102564102,SF,GM,1,5,0.5
240,11.368189102564102,SF,GM,1,5,0.5
270,11.368189102564102,SF,GM,1,5,0.5
300,12.900641025641026,SF,GM,1,5,0.5
330,35.86738782051282,SF,GM,1,5,0.5
360,21.96514423076923,SF,GM,1,5,0.5
390,30.508814102564102,SF,GM,1,5,0.5
420,36.00761217948718,SF,GM,1,5,0.5
450,36.35817307692308,SF,GM,1,5,0.5
480,46.42427884615385,SF,GM,1,5,0.5
510,55.21834935897436,SF,GM,1,5,0.5
540,59.92588141025641,SF,GM,1,5,0.5
570,67.5380608974359,SF,GM,1,5,0.5
600,71.9150641025641,SF,GM,1,5,0.5
630,68.82011217948718,SF,GM,1,5,0.5
660,69.44110576923077,SF,GM,1,5,0.5
690,72.28565705128206,SF,GM,1,5,0.5
720,76.07171474358974,SF,GM,1,5,0.5
750,79.06650641025641,SF,GM,1,5,0.5
780,80.80929487179488,SF,GM,1,5,0.5
810,82.59214743589743,SF,GM,1,5,0.5
840,84.6454326923077,SF,GM,1,5,0.5
870,84.00440705128206,SF,GM,1,5,0.5
900,86.47836538461539,SF,GM,1,5,0.5
930,88.09094551282051,SF,GM,1,5,0.5
960,87.88060897435898,SF,GM,1,5,0.5
990,91.61658653846153,SF,GM,1,5,0.5
1020,88.49158653846153,SF,GM,1,5,0.5
1050,93.06891025641026,SF,GM,1,5,0.5
1080,92.96875,SF,GM,1,5,0.5
1110,90.78525641025641,SF,GM,1,5,0.5
1140,93.65985576923077,SF,GM,1,5,0.5
1170,93.63982371794872,SF,GM,1,5,0.5
1200,93.4395032051282,SF,GM,1,5,0.5
1230,94.33092948717949,SF,GM,1,5,0.5
1260,94.60136217948718,SF,GM,1,5,0.5
1290,94.09054487179488,SF,GM,1,5,0.5
1320,95.17227564102564,SF,GM,1,5,0.5
1350,94.63141025641026,SF,GM,1,5,0.5
1380,95.03205128205128,SF,GM,1,5,0.5
1410,95.28245192307692,SF,GM,1,5,0.5
1440,95.10216346153847,SF,GM,1,5,0.5
1470,94.54126602564102,SF,GM,1,5,0.5
1500,95.76322115384616,SF,GM,1,5,0.5
30,0.08012820512820513,SF,GM,1,6,0.5
60,26.06169871794872,SF,GM,1,6,0.5
90,8.934294871794872,SF,GM,1,6,0.5
120,9.595352564102564,SF,GM,1,6,0.5
150,12.459935897435898,SF,GM,1,6,0.5
180,9.665464743589743,SF,GM,1,6,0.5
210,11.738782051282051,SF,GM,1,6,0.5
240,17.20753205128205,SF,GM,1,6,0.5
270,17.658253205128204,SF,GM,1,6,0.5
300,18.139022435897434,SF,GM,1,6,0.5
330,16.526442307692307,SF,GM,1,6,0.5
360,25.190304487179485,SF,GM,1,6,0.5
390,24.348958333333332,SF,GM,1,6,0.5
420,44.060496794871796,SF,GM,1,6,0.5
450,42.84855769230769,SF,GM,1,6,0.5
480,52.624198717948715,SF,GM,1,6,0.5
510,55.60897435897436,SF,GM,1,6,0.5
540,59.70552884615385,SF,GM,1,6,0.5
570,63.27123397435897,SF,GM,1,6,0.5
600,59.00440705128205,SF,GM,1,6,0.5
630,59.69551282051282,SF,GM,1,6,0.5
660,53.95633012820513,SF,GM,1,6,0.5
690,51.11177884615385,SF,GM,1,6,0.5
720,55.8193108974359,SF,GM,1,6,0.5
750,60.96754807692308,SF,GM,1,6,0.5
780,58.68389423076923,SF,GM,1,6,0.5
810,70.703125,SF,GM,1,6,0.5
840,65.28445512820512,SF,GM,1,6,0.5
870,71.9951923076923,SF,GM,1,6,0.5
900,70.50280448717949,SF,GM,1,6,0.5
930,72.9266826923077,SF,GM,1,6,0.5
960,71.875,SF,GM,1,6,0.5
990,76.43229166666667,SF,GM,1,6,0.5
1020,75.2704326923077,SF,GM,1,6,0.5
1050,81.48036858974359,SF,GM,1,6,0.5
1080,77.98477564102564,SF,GM,1,6,0.5
1110,83.97435897435898,SF,GM,1,6,0.5
1140,81.27003205128206,SF,GM,1,6,0.5
1170,80.84935897435898,SF,GM,1,6,0.5
1200,78.85616987179488,SF,GM,1,6,0.5
1230,85.94751602564102,SF,GM,1,6,0.5
1260,80.90945512820512,SF,GM,1,6,0.5
1290,79.05649038461539,SF,GM,1,6,0.5
1320,85.4266826923077,SF,GM,1,6,0.5
1350,86.19791666666667,SF,GM,1,6,0.5
1380,88.05088141025641,SF,GM,1,6,0.5
1410,82.64222756410257,SF,GM,1,6,0.5
1440,90.69511217948718,SF,GM,1,6,0.5
1470,84.82572115384616,SF,GM,1,6,0.5
1500,89.75360576923077,SF,GM,1,6,0.5
30,56.00961538461539,IPM,GM,1,1,0.5
60,79.31690705128206,IPM,GM,1,1,0.5
90,81.88100961538461,IPM,GM,1,1,0.5
120,85.57692307692308,IPM,GM,1,1,0.5
150,87.4198717948718,IPM,GM,1,1,0.5
180,87.69030448717949,IPM,GM,1,1,0.5
210,89.27283653846153,IPM,GM,1,1,0.5
240,90.33453525641026,IPM,GM,1,1,0.5
270,91.10576923076923,IPM,GM,1,1,0.5
300,91.61658653846153,IPM,GM,1,1,0.5
330,92.38782051282051,IPM,GM,1,1,0.5
360,92.5380608974359,IPM,GM,1,1,0.5
390,93.16907051282051,IPM,GM,1,1,0.5
420,93.42948717948718,IPM,GM,1,1,0.5
450,93.78004807692308,IPM,GM,1,1,0.5
480,94.28084935897436,IPM,GM,1,1,0.5
510,94.32091346153847,IPM,GM,1,1,0.5
540,94.90184294871794,IPM,GM,1,1,0.5
570,94.79166666666667,IPM,GM,1,1,0.5
600,95.0420673076923,IPM,GM,1,1,0.5
630,95.20232371794872,IPM,GM,1,1,0.5
660,95.2724358974359,IPM,GM,1,1,0.5
690,95.61298076923077,IPM,GM,1,1,0.5
720,95.3926282051282,IPM,GM,1,1,0.5
750,95.86338141025641,IPM,GM,1,1,0.5
780,95.90344551282051,IPM,GM,1,1,0.5
810,95.93349358974359,IPM,GM,1,1,0.5
840,96.16386217948718,IPM,GM,1,1,0.5
870,96.37419871794872,IPM,GM,1,1,0.5
900,96.3641826923077,IPM,GM,1,1,0.5
930,96.58453525641026,IPM,GM,1,1,0.5
960,96.68469551282051,IPM,GM,1,1,0.5
990,96.69471153846153,IPM,GM,1,1,0.5
1020,96.73477564102564,IPM,GM,1,1,0.5
1050,96.96514423076923,IPM,GM,1,1,0.5
1080,96.9150641025641,IPM,GM,1,1,0.5
1110,97.06530448717949,IPM,GM,1,1,0.5
1140,96.94511217948718,IPM,GM,1,1,0.5
1170,97.1854967948718,IPM,GM,1,1,0.5
1200,97.1454326923077,IPM,GM,1,1,0.5
1230,97.19551282051282,IPM,GM,1,1,0.5
1260,97.3457532051282,IPM,GM,1,1,0.5
1290,97.40584935897436,IPM,GM,1,1,0.5
1320,97.41586538461539,IPM,GM,1,1,0.5
1350,97.49599358974359,IPM,GM,1,1,0.5
1380,97.5761217948718,IPM,GM,1,1,0.5
1410,97.54607371794872,IPM,GM,1,1,0.5
1440,97.5761217948718,IPM,GM,1,1,0.5
1470,97.63621794871794,IPM,GM,1,1,0.5
1500,97.55608974358974,IPM,GM,1,1,0.5
30,56.31009615384615,IPM,GM,1,2,0.5
60,72.01522435897436,IPM,GM,1,2,0.5
90,79.18669871794872,IPM,GM,1,2,0.5
120,81.84094551282051,IPM,GM,1,2,0.5
150,85.47676282051282,IPM,GM,1,2,0.5
180,86.2880608974359,IPM,GM,1,2,0.5
210,87.95072115384616,IPM,GM,1,2,0.5
240,88.58173076923077,IPM,GM,1,2,0.5
270,89.31290064102564,IPM,GM,1,2,0.5
300,90.06410256410257,IPM,GM,1,2,0.5
330,90.48477564102564,IPM,GM,1,2,0.5
360,91.73677884615384,IPM,GM,1,2,0.5
390,91.72676282051282,IPM,GM,1,2,0.5
420,92.08733974358974,IPM,GM,1,2,0.5
450,92.03725961538461,IPM,GM,1,2,0.5
480,93.2391826923077,IPM,GM,1,2,0.5
510,93.56971153846153,IPM,GM,1,2,0.5
540,93.72996794871794,IPM,GM,1,2,0.5
570,93.91025641025641,IPM,GM,1,2,0.5
600,94.11057692307692,IPM,GM,1,2,0.5
630,94.38100961538461,IPM,GM,1,2,0.5
660,94.31089743589743,IPM,GM,1,2,0.5
690,94.82171474358974,IPM,GM,1,2,0.5
720,94.78165064102564,IPM,GM,1,2,0.5
750,94.82171474358974,IPM,GM,1,2,0.5
780,94.77163461538461,IPM,GM,1,2,0.5
810,95.29246794871794,IPM,GM,1,2,0.5
840,95.24238782051282,IPM,GM,1,2,0.5
870,95.60296474358974,IPM,GM,1,2,0.5
900,95.83333333333333,IPM,GM,1,2,0.5
930,95.65304487179488,IPM,GM,1,2,0.5
960,95.59294871794872,IPM,GM,1,2,0.5
990,95.83333333333333,IPM,GM,1,2,0.5
1020,96.07371794871794,IPM,GM,1,2,0.5
1050,96.09375,IPM,GM,1,2,0.5
1080,96.1738782051282,IPM,GM,1,2,0.5
1110,96.25400641025641,IPM,GM,1,2,0.5
1140,96.484375,IPM,GM,1,2,0.5
1170,96.54447115384616,IPM,GM,1,2,0.5
1200,96.64463141025641,IPM,GM,1,2,0.5
1230,96.47435897435898,IPM,GM,1,2,0.5
1260,96.66466346153847,IPM,GM,1,2,0.5
1290,96.81490384615384,IPM,GM,1,2,0.5
1320,97.00520833333333,IPM,GM,1,2,0.5
1350,96.81490384615384,IPM,GM,1,2,0.5
1380,96.81490384615384,IPM,GM,1,2,0.5
1410,97.04527243589743,IPM,GM,1,2,0.5
1440,96.9951923076923,IPM,GM,1,2,0.5
1470,97.01522435897436,IPM,GM,1,2,0.5
1500,97.25560897435898,IPM,GM,1,2,0.5
30,28.19511217948718,IPM,GM,1,3,0.5
60,46.45432692307692,IPM,GM,1,3,0.5
90,57.47195512820513,IPM,GM,1,3,0.5
120,73.50761217948718,IPM,GM,1,3,0.5
150,75.6610576923077,IPM,GM,1,3,0.5
180,81.25,IPM,GM,1,3,0.5
210,84.75560897435898,IPM,GM,1,3,0.5
240,85.09615384615384,IPM,GM,1,3,0.5
270,85.61698717948718,IPM,GM,1,3,0.5
300,87.51001602564102,IPM,GM,1,3,0.5
330,89.25280448717949,IPM,GM,1,3,0.5
360,89.32291666666667,IPM,GM,1,3,0.5
390,89.27283653846153,IPM,GM,1,3,0.5
420,90.29447115384616,IPM,GM,1,3,0.5
450,90.77524038461539,IPM,GM,1,3,0.5
480,91.88701923076923,IPM,GM,1,3,0.5
510,90.7451923076923,IPM,GM,1,3,0.5
540,92.54807692307692,IPM,GM,1,3,0.5
570,92.12740384615384,IPM,GM,1,3,0.5
600,93.10897435897436,IPM,GM,1,3,0.5
630,93.50961538461539,IPM,GM,1,3,0.5
660,93.33934294871794,IPM,GM,1,3,0.5
690,93.95032051282051,IPM,GM,1,3,0.5
720,93.8301282051282,IPM,GM,1,3,0.5
750,93.8701923076923,IPM,GM,1,3,0.5
780,94.35096153846153,IPM,GM,1,3,0.5
810,94.58133012820512,IPM,GM,1,3,0.5
840,94.60136217948718,IPM,GM,1,3,0.5
870,94.6514423076923,IPM,GM,1,3,0.5
900,94.93189102564102,IPM,GM,1,3,0.5
930,95.08213141025641,IPM,GM,1,3,0.5
960,95.29246794871794,IPM,GM,1,3,0.5
990,95.3525641025641,IPM,GM,1,3,0.5
1020,95.12219551282051,IPM,GM,1,3,0.5
1050,95.7832532051282,IPM,GM,1,3,0.5
1080,95.80328525641026,IPM,GM,1,3,0.5
1110,95.45272435897436,IPM,GM,1,3,0.5
1140,95.90344551282051,IPM,GM,1,3,0.5
1170,95.93349358974359,IPM,GM,1,3,0.5
1200,96.14383012820512,IPM,GM,1,3,0.5
1230,96.1338141025641,IPM,GM,1,3,0.5
1260,96.10376602564102,IPM,GM,1,3,0.5
1290,96.14383012820512,IPM,GM,1,3,0.5
1320,96.2139423076923,IPM,GM,1,3,0.5
1350,96.22395833333333,IPM,GM,1,3,0.5
1380,96.24399038461539,IPM,GM,1,3,0.5
1410,96.62459935897436,IPM,GM,1,3,0.5
1440,96.57451923076923,IPM,GM,1,3,0.5
1470,96.484375,IPM,GM,1,3,0.5
1500,96.76482371794872,IPM,GM,1,3,0.5
30,8.934294871794872,IPM,GM,1,4,0.5
60,26.161858974358974,IPM,GM,1,4,0.5
90,37.35977564102564,IPM,GM,1,4,0.5
120,49.67948717948718,IPM,GM,1,4,0.5
150,54.32692307692308,IPM,GM,1,4,0.5
180,60.76722756410256,IPM,GM,1,4,0.5
210,75.07011217948718,IPM,GM,1,4,0.5
240,81.07972756410257,IPM,GM,1,4,0.5
270,80.9795673076923,IPM,GM,1,4,0.5
300,83.72395833333333,IPM,GM,1,4,0.5
330,82.90264423076923,IPM,GM,1,4,0.5
360,86.8389423076923,IPM,GM,1,4,0.5
390,85.83733974358974,IPM,GM,1,4,0.5
420,88.23116987179488,IPM,GM,1,4,0.5
450,88.89222756410257,IPM,GM,1,4,0.5
480,89.85376602564102,IPM,GM,1,4,0.5
510,89.1025641025641,IPM,GM,1,4,0.5
540,90.81530448717949,IPM,GM,1,4,0.5
570,91.3661858974359,IPM,GM,1,4,0.5
600,91.37620192307692,IPM,GM,1,4,0.5
630,92.3076923076923,IPM,GM,1,4,0.5
660,91.7167467948718,IPM,GM,1,4,0.5
690,92.37780448717949,IPM,GM,1,4,0.5
720,92.86858974358974,IPM,GM,1,4,0.5
750,92.91866987179488,IPM,GM,1,4,0.5
780,93.44951923076923,IPM,GM,1,4,0.5
810,93.93028846153847,IPM,GM,1,4,0.5
840,93.68990384615384,IPM,GM,1,4,0.5
870,94.12059294871794,IPM,GM,1,4,0.5
900,94.50120192307692,IPM,GM,1,4,0.5
930,93.8301282051282,IPM,GM,1,4,0.5
960,94.8417467948718,IPM,GM,1,4,0.5
990,94.67147435897436,IPM,GM,1,4,0.5
1020,94.55128205128206,IPM,GM,1,4,0.5
1050,94.93189102564102,IPM,GM,1,4,0.5
1080,95.48277243589743,IPM,GM,1,4,0.5
1110,95.33253205128206,IPM,GM,1,4,0.5
1140,95.52283653846153,IPM,GM,1,4,0.5
1170,95.13221153846153,IPM,GM,1,4,0.5
1200,95.77323717948718,IPM,GM,1,4,0.5
1230,95.56290064102564,IPM,GM,1,4,0.5
1260,95.84334935897436,IPM,GM,1,4,0.5
1290,96.18389423076923,IPM,GM,1,4,0.5
1320,95.69310897435898,IPM,GM,1,4,0.5
1350,96.51442307692308,IPM,GM,1,4,0.5
1380,96.04366987179488,IPM,GM,1,4,0.5
1410,96.5645032051282,IPM,GM,1,4,0.5
1440,96.30408653846153,IPM,GM,1,4,0.5
1470,96.875,IPM,GM,1,4,0.5
1500,96.57451923076923,IPM,GM,1,4,0.5
30,9.154647435897436,IPM,GM,1,5,0.5
60,9.825721153846153,IPM,GM,1,5,0.5
90,16.97716346153846,IPM,GM,1,5,0.5
120,13.792067307692308,IPM,GM,1,5,0.5
150,16.656650641025642,IPM,GM,1,5,0.5
180,11.438301282051283,IPM,GM,1,5,0.5
210,11.368189102564102,IPM,GM,1,5,0.5
240,11.368189102564102,IPM,GM,1,5,0.5
270,12.259615384615385,IPM,GM,1,5,0.5
300,30.39863782051282,IPM,GM,1,5,0.5
330,37.780448717948715,IPM,GM,1,5,0.5
360,31.840945512820515,IPM,GM,1,5,0.5
390,38.06089743589744,IPM,GM,1,5,0.5
420,36.979166666666664,IPM,GM,1,5,0.5
450,52.07331730769231,IPM,GM,1,5,0.5
480,54.07652243589744,IPM,GM,1,5,0.5
510,64.7235576923077,IPM,GM,1,5,0.5
540,64.1426282051282,IPM,GM,1,5,0.5
570,70.9735576923077,IPM,GM,1,5,0.5
600,70.07211538461539,IPM,GM,1,5,0.5
630,69.83173076923077,IPM,GM,1,5,0.5
660,69.62139423076923,IPM,GM,1,5,0.5
690,71.73477564102564,IPM,GM,1,5,0.5
720,74.70953525641026,IPM,GM,1,5,0.5
750,77.71434294871794,IPM,GM,1,5,0.5
780,80.56891025641026,IPM,GM,1,5,0.5
810,82.7724358974359,IPM,GM,1,5,0.5
840,84.82572115384616,IPM,GM,1,5,0.5
870,86.34815705128206,IPM,GM,1,5,0.5
900,89.24278846153847,IPM,GM,1,5,0.5
930,89.46314102564102,IPM,GM,1,5,0.5
960,90.82532051282051,IPM,GM,1,5,0.5
990,93.15905448717949,IPM,GM,1,5,0.5
1020,90.96554487179488,IPM,GM,1,5,0.5
1050,94.24078525641026,IPM,GM,1,5,0.5
1080,94.07051282051282,IPM,GM,1,5,0.5
1110,93.0488782051282,IPM,GM,1,5,0.5
1140,94.67147435897436,IPM,GM,1,5,0.5
1170,94.77163461538461,IPM,GM,1,5,0.5
1200,94.07051282051282,IPM,GM,1,5,0.5
1230,94.66145833333333,IPM,GM,1,5,0.5
1260,95.48277243589743,IPM,GM,1,5,0.5
1290,94.95192307692308,IPM,GM,1,5,0.5
1320,95.51282051282051,IPM,GM,1,5,0.5
1350,95.57291666666667,IPM,GM,1,5,0.5
1380,95.65304487179488,IPM,GM,1,5,0.5
1410,95.64302884615384,IPM,GM,1,5,0.5
1440,96.09375,IPM,GM,1,5,0.5
1470,95.68309294871794,IPM,GM,1,5,0.5
1500,96.23397435897436,IPM,GM,1,5,0.5
30,0.05008012820512821,IPM,GM,1,6,0.5
60,22.606169871794872,IPM,GM,1,6,0.5
90,8.934294871794872,IPM,GM,1,6,0.5
120,9.595352564102564,IPM,GM,1,6,0.5
150,11.09775641025641,IPM,GM,1,6,0.5
180,11.608573717948717,IPM,GM,1,6,0.5
210,14.883814102564102,IPM,GM,1,6,0.5
240,16.937099358974358,IPM,GM,1,6,0.5
270,17.20753205128205,IPM,GM,1,6,0.5
300,17.978766025641026,IPM,GM,1,6,0.5
330,22.05528846153846,IPM,GM,1,6,0.5
360,25.701121794871796,IPM,GM,1,6,0.5
390,37.16947115384615,IPM,GM,1,6,0.5
