Iterations,Accuracy (%),ATK,Aggregator,seed,f,niid
150,86.90905448717949,IPM,TM,2,3,0.1
180,88.56169871794872,IPM,TM,2,3,0.1
210,89.20272435897436,IPM,TM,2,3,0.1
240,90.17427884615384,IPM,TM,2,3,0.1
270,90.65504807692308,IPM,TM,2,3,0.1
300,91.15584935897436,IPM,TM,2,3,0.1
330,91.37620192307692,IPM,TM,2,3,0.1
360,91.5264423076923,IPM,TM,2,3,0.1
390,91.99719551282051,IPM,TM,2,3,0.1
420,92.31770833333333,IPM,TM,2,3,0.1
450,92.58814102564102,IPM,TM,2,3,0.1
480,92.66826923076923,IPM,TM,2,3,0.1
510,92.83854166666667,IPM,TM,2,3,0.1
540,93.21915064102564,IPM,TM,2,3,0.1
570,93.37940705128206,IPM,TM,2,3,0.1
600,93.49959935897436,IPM,TM,2,3,0.1
630,93.4395032051282,IPM,TM,2,3,0.1
660,93.6698717948718,IPM,TM,2,3,0.1
690,94.0604967948718,IPM,TM,2,3,0.1
720,94.1005608974359,IPM,TM,2,3,0.1
750,94.17067307692308,IPM,TM,2,3,0.1
780,94.36097756410257,IPM,TM,2,3,0.1
810,94.58133012820512,IPM,TM,2,3,0.1
840,94.29086538461539,IPM,TM,2,3,0.1
870,94.63141025641026,IPM,TM,2,3,0.1
900,94.87179487179488,IPM,TM,2,3,0.1
930,94.95192307692308,IPM,TM,2,3,0.1
960,95.01201923076923,IPM,TM,2,3,0.1
990,95.10216346153847,IPM,TM,2,3,0.1
1020,95.3125,IPM,TM,2,3,0.1
1050,95.3926282051282,IPM,TM,2,3,0.1
1080,95.36258012820512,IPM,TM,2,3,0.1
1110,95.47275641025641,IPM,TM,2,3,0.1
1140,95.5829326923077,IPM,TM,2,3,0.1
1170,95.75320512820512,IPM,TM,2,3,0.1
1200,95.90344551282051,IPM,TM,2,3,0.1
1230,95.98357371794872,IPM,TM,2,3,0.1
1260,96.0536858974359,IPM,TM,2,3,0.1
1290,96.15384615384616,IPM,TM,2,3,0.1
1320,96.12379807692308,IPM,TM,2,3,0.1
1350,96.26402243589743,IPM,TM,2,3,0.1
1380,96.4042467948718,IPM,TM,2,3,0.1
1410,96.33413461538461,IPM,TM,2,3,0.1
1440,96.46434294871794,IPM,TM,2,3,0.1
1470,96.50440705128206,IPM,TM,2,3,0.1
1500,96.62459935897436,IPM,TM,2,3,0.1
30,34.78565705128205,IPM,TM,2,3,0.2
60,69.77163461538461,IPM,TM,2,3,0.2
90,74.15865384615384,IPM,TM,2,3,0.2
120,82.52203525641026,IPM,TM,2,3,0.2
150,85.38661858974359,IPM,TM,2,3,0.2
180,86.41826923076923,IPM,TM,2,3,0.2
210,87.8505608974359,IPM,TM,2,3,0.2
240,88.60176282051282,IPM,TM,2,3,0.2
270,89.60336538461539,IPM,TM,2,3,0.2
300,90.21434294871794,IPM,TM,2,3,0.2
330,90.69511217948718,IPM,TM,2,3,0.2
360,91.47636217948718,IPM,TM,2,3,0.2
390,91.7167467948718,IPM,TM,2,3,0.2
420,92.2676282051282,IPM,TM,2,3,0.2
450,92.77844551282051,IPM,TM,2,3,0.2
480,92.67828525641026,IPM,TM,2,3,0.2
510,93.19911858974359,IPM,TM,2,3,0.2
540,92.82852564102564,IPM,TM,2,3,0.2
570,93.54967948717949,IPM,TM,2,3,0.2
600,93.7900641025641,IPM,TM,2,3,0.2
630,94.01041666666667,IPM,TM,2,3,0.2
660,94.20072115384616,IPM,TM,2,3,0.2
690,94.08052884615384,IPM,TM,2,3,0.2
720,94.4911858974359,IPM,TM,2,3,0.2
750,94.0204326923077,IPM,TM,2,3,0.2
780,94.72155448717949,IPM,TM,2,3,0.2
810,94.56129807692308,IPM,TM,2,3,0.2
840,94.95192307692308,IPM,TM,2,3,0.2
870,95.0020032051282,IPM,TM,2,3,0.2
900,95.26241987179488,IPM,TM,2,3,0.2
930,95.33253205128206,IPM,TM,2,3,0.2
960,95.49278846153847,IPM,TM,2,3,0.2
990,95.46274038461539,IPM,TM,2,3,0.2
1020,95.55288461538461,IPM,TM,2,3,0.2
1050,95.6630608974359,IPM,TM,2,3,0.2
1080,95.63301282051282,IPM,TM,2,3,0.2
1110,95.94350961538461,IPM,TM,2,3,0.2
1140,96.04366987179488,IPM,TM,2,3,0.2
1170,96.12379807692308,IPM,TM,2,3,0.2
1200,95.99358974358974,IPM,TM,2,3,0.2
1230,95.76322115384616,IPM,TM,2,3,0.2
1260,96.18389423076923,IPM,TM,2,3,0.2
1290,96.1738782051282,IPM,TM,2,3,0.2
1320,96.23397435897436,IPM,TM,2,3,0.2
1350,96.33413461538461,IPM,TM,2,3,0.2
1380,96.42427884615384,IPM,TM,2,3,0.2
1410,96.19391025641026,IPM,TM,2,3,0.2
1440,96.66466346153847,IPM,TM,2,3,0.2
1470,96.37419871794872,IPM,TM,2,3,0.2
1500,96.50440705128206,IPM,TM,2,3,0.2
30,20.703125,IPM,TM,2,3,0.3
60,53.17508012820513,IPM,TM,2,3,0.3
90,68.42948717948718,IPM,TM,2,3,0.3
120,78.85616987179488,IPM,TM,2,3,0.3
150,82.57211538461539,IPM,TM,2,3,0.3
180,83.26322115384616,IPM,TM,2,3,0.3
210,84.92588141025641,IPM,TM,2,3,0.3
240,88.19110576923077,IPM,TM,2,3,0.3
270,87.43990384615384,IPM,TM,2,3,0.3
300,89.453125,IPM,TM,2,3,0.3
330,88.88221153846153,IPM,TM,2,3,0.3
360,89.5332532051282,IPM,TM,2,3,0.3
390,89.4130608974359,IPM,TM,2,3,0.3
420,89.93389423076923,IPM,TM,2,3,0.3
450,90.92548076923077,IPM,TM,2,3,0.3
480,91.0957532051282,IPM,TM,2,3,0.3
510,91.25600961538461,IPM,TM,2,3,0.3
540,90.95552884615384,IPM,TM,2,3,0.3
570,92.3076923076923,IPM,TM,2,3,0.3
600,92.46794871794872,IPM,TM,2,3,0.3
630,92.90865384615384,IPM,TM,2,3,0.3
660,92.87860576923077,IPM,TM,2,3,0.3
690,93.33934294871794,IPM,TM,2,3,0.3
720,93.68990384615384,IPM,TM,2,3,0.3
750,93.90024038461539,IPM,TM,2,3,0.3
780,94.23076923076923,IPM,TM,2,3,0.3
810,94.24078525641026,IPM,TM,2,3,0.3
840,94.08052884615384,IPM,TM,2,3,0.3
870,94.62139423076923,IPM,TM,2,3,0.3
900,94.87179487179488,IPM,TM,2,3,0.3
930,94.79166666666667,IPM,TM,2,3,0.3
960,95.24238782051282,IPM,TM,2,3,0.3
990,95.41266025641026,IPM,TM,2,3,0.3
1020,95.46274038461539,IPM,TM,2,3,0.3
1050,95.85336538461539,IPM,TM,2,3,0.3
1080,95.87339743589743,IPM,TM,2,3,0.3
1110,95.79326923076923,IPM,TM,2,3,0.3
1140,96.09375,IPM,TM,2,3,0.3
1170,95.91346153846153,IPM,TM,2,3,0.3
1200,96.12379807692308,IPM,TM,2,3,0.3
1230,95.95352564102564,IPM,TM,2,3,0.3
1260,96.42427884615384,IPM,TM,2,3,0.3
1290,96.1738782051282,IPM,TM,2,3,0.3
1320,96.63461538461539,IPM,TM,2,3,0.3
1350,96.39423076923077,IPM,TM,2,3,0.3
1380,96.62459935897436,IPM,TM,2,3,0.3
1410,96.28405448717949,IPM,TM,2,3,0.3
1440,96.67467948717949,IPM,TM,2,3,0.3
1470,96.57451923076923,IPM,TM,2,3,0.3
1500,96.98517628205128,IPM,TM,2,3,0.3
30,22.05528846153846,IPM,TM,2,3,0.4
60,23.27724358974359,IPM,TM,2,3,0.4
90,54.56730769230769,IPM,TM,2,3,0.4
120,69.15064102564102,IPM,TM,2,3,0.4
150,76.92307692307692,IPM,TM,2,3,0.4
180,75.23036858974359,IPM,TM,2,3,0.4
210,83.14302884615384,IPM,TM,2,3,0.4
240,81.73076923076923,IPM,TM,2,3,0.4
270,85.05608974358974,IPM,TM,2,3,0.4
300,85.96754807692308,IPM,TM,2,3,0.4
330,85.22636217948718,IPM,TM,2,3,0.4
360,88.11097756410257,IPM,TM,2,3,0.4
390,88.85216346153847,IPM,TM,2,3,0.4
420,88.70192307692308,IPM,TM,2,3,0.4
450,89.83373397435898,IPM,TM,2,3,0.4
480,89.48317307692308,IPM,TM,2,3,0.4
510,90.32451923076923,IPM,TM,2,3,0.4
540,91.76682692307692,IPM,TM,2,3,0.4
570,91.63661858974359,IPM,TM,2,3,0.4
600,92.2275641025641,IPM,TM,2,3,0.4
630,92.87860576923077,IPM,TM,2,3,0.4
660,92.8886217948718,IPM,TM,2,3,0.4
690,93.21915064102564,IPM,TM,2,3,0.4
720,93.61979166666667,IPM,TM,2,3,0.4
750,93.60977564102564,IPM,TM,2,3,0.4
780,94.07051282051282,IPM,TM,2,3,0.4
810,93.59975961538461,IPM,TM,2,3,0.4
840,93.96033653846153,IPM,TM,2,3,0.4
870,95.29246794871794,IPM,TM,2,3,0.4
900,95.42267628205128,IPM,TM,2,3,0.4
930,95.15224358974359,IPM,TM,2,3,0.4
960,94.74158653846153,IPM,TM,2,3,0.4
990,95.38261217948718,IPM,TM,2,3,0.4
1020,95.67307692307692,IPM,TM,2,3,0.4
1050,96.0536858974359,IPM,TM,2,3,0.4
1080,96.02363782051282,IPM,TM,2,3,0.4
1110,95.86338141025641,IPM,TM,2,3,0.4
1140,96.02363782051282,IPM,TM,2,3,0.4
1170,96.4443108974359,IPM,TM,2,3,0.4
1200,96.45432692307692,IPM,TM,2,3,0.4
1230,96.81490384615384,IPM,TM,2,3,0.4
1260,96.89503205128206,IPM,TM,2,3,0.4
1290,96.85496794871794,IPM,TM,2,3,0.4
1320,97.00520833333333,IPM,TM,2,3,0.4
1350,96.85496794871794,IPM,TM,2,3,0.4
1380,97.03525641025641,IPM,TM,2,3,0.4
1410,97.11538461538461,IPM,TM,2,3,0.4
1440,97.1854967948718,IPM,TM,2,3,0.4
1470,97.47596153846153,IPM,TM,2,3,0.4
1500,97.27564102564102,IPM,TM,2,3,0.4
30,10.29647435897436,IPM,TM,2,3,0.5
60,19.521233974358974,IPM,TM,2,3,0.5
90,44.37099358974359,IPM,TM,2,3,0.5
120,50.290464743589745,IPM,TM,2,3,0.5
150,61.53846153846154,IPM,TM,2,3,0.5
180,72.02524038461539,IPM,TM,2,3,0.5
210,73.05689102564102,IPM,TM,2,3,0.5
240,76.28205128205128,IPM,TM,2,3,0.5
270,77.4238782051282,IPM,TM,2,3,0.5
300,76.75280448717949,IPM,TM,2,3,0.5
330,76.2119391025641,IPM,TM,2,3,0.5
360,77.6943108974359,IPM,TM,2,3,0.5
390,79.83774038461539,IPM,TM,2,3,0.5
420,78.54567307692308,IPM,TM,2,3,0.5
450,82.03125,IPM,TM,2,3,0.5
480,84.1045673076923,IPM,TM,2,3,0.5
510,87.15945512820512,IPM,TM,2,3,0.5
540,88.02083333333333,IPM,TM,2,3,0.5
570,88.47155448717949,IPM,TM,2,3,0.5
600,89.89383012820512,IPM,TM,2,3,0.5
630,89.8838141025641,IPM,TM,2,3,0.5
660,90.234375,IPM,TM,2,3,0.5
690,90.71514423076923,IPM,TM,2,3,0.5
720,91.58653846153847,IPM,TM,2,3,0.5
750,90.21434294871794,IPM,TM,2,3,0.5
780,91.796875,IPM,TM,2,3,0.5
810,92.54807692307692,IPM,TM,2,3,0.5
840,91.68669871794872,IPM,TM,2,3,0.5
870,92.03725961538461,IPM,TM,2,3,0.5
900,92.72836538461539,IPM,TM,2,3,0.5
930,93.19911858974359,IPM,TM,2,3,0.5
960,93.4795673076923,IPM,TM,2,3,0.5
990,93.71995192307692,IPM,TM,2,3,0.5
1020,92.4979967948718,IPM,TM,2,3,0.5
1050,93.75,IPM,TM,2,3,0.5
1080,91.88701923076923,IPM,TM,2,3,0.5
1110,91.89703525641026,IPM,TM,2,3,0.5
1140,91.24599358974359,IPM,TM,2,3,0.5
1170,90.36458333333333,IPM,TM,2,3,0.5
1200,91.97716346153847,IPM,TM,2,3,0.5
1230,90.46474358974359,IPM,TM,2,3,0.5
1260,91.80689102564102,IPM,TM,2,3,0.5
1290,93.21915064102564,IPM,TM,2,3,0.5
1320,92.90865384615384,IPM,TM,2,3,0.5
1350,91.6766826923077,IPM,TM,2,3,0.5
1380,92.9286858974359,IPM,TM,2,3,0.5
1410,93.93028846153847,IPM,TM,2,3,0.5
1440,93.32932692307692,IPM,TM,2,3,0.5
1470,89.89383012820512,IPM,TM,2,3,0.5
1500,92.51802884615384,IPM,TM,2,3,0.5
30,7.88261217948718,IPM,TM,2,3,0.6
60,23.317307692307693,IPM,TM,2,3,0.6
90,22.125400641025642,IPM,TM,2,3,0.6
120,41.276041666666664,IPM,TM,2,3,0.6
150,52.35376602564103,IPM,TM,2,3,0.6
180,66.64663461538461,IPM,TM,2,3,0.6
210,63.591746794871796,IPM,TM,2,3,0.6
240,63.31129807692308,IPM,TM,2,3,0.6
270,68.81009615384616,IPM,TM,2,3,0.6
300,61.408253205128204,IPM,TM,2,3,0.6
330,56.44030448717949,IPM,TM,2,3,0.6
360,57.532051282051285,IPM,TM,2,3,0.6
390,72.70633012820512,IPM,TM,2,3,0.6
420,76.4423076923077,IPM,TM,2,3,0.6
450,74.2588141025641,IPM,TM,2,3,0.6
480,74.1386217948718,IPM,TM,2,3,0.6
510,81.08974358974359,IPM,TM,2,3,0.6
540,76.28205128205128,IPM,TM,2,3,0.6
570,78.68589743589743,IPM,TM,2,3,0.6
600,79.2568108974359,IPM,TM,2,3,0.6
630,58.25320512820513,IPM,TM,2,3,0.6
660,50.3505608974359,IPM,TM,2,3,0.6
690,46.0536858974359,IPM,TM,2,3,0.6
720,14.022435897435898,IPM,TM,2,3,0.6
750,9.85576923076923,IPM,TM,2,3,0.6
780,9.835737179487179,IPM,TM,2,3,0.6
810,9.835737179487179,IPM,TM,2,3,0.6
840,9.835737179487179,IPM,TM,2,3,0.6
870,9.835737179487179,IPM,TM,2,3,0.6
900,9.835737179487179,IPM,TM,2,3,0.6
930,11.368189102564102,IPM,TM,2,3,0.6
960,11.368189102564102,IPM,TM,2,3,0.6
990,11.368189102564102,IPM,TM,2,3,0.6
1020,11.368189102564102,IPM,TM,2,3,0.6
1050,11.368189102564102,IPM,TM,2,3,0.6
1080,11.368189102564102,IPM,TM,2,3,0.6
1110,11.368189102564102,IPM,TM,2,3,0.6
1140,11.368189102564102,IPM,TM,2,3,0.6
1170,11.368189102564102,IPM,TM,2,3,0.6
1200,11.368189102564102,IPM,TM,2,3,0.6
1230,11.368189102564102,IPM,TM,2,3,0.6
1260,11.368189102564102,IPM,TM,2,3,0.6
1290,11.368189102564102,IPM,TM,2,3,0.6
1320,11.368189102564102,IPM,TM,2,3,0.6
1350,11.368189102564102,IPM,TM,2,3,0.6
1380,11.368189102564102,IPM,TM,2,3,0.6
1410,11.368189102564102,IPM,TM,2,3,0.6
1440,11.368189102564102,IPM,TM,2,3,0.6
1470,11.368189102564102,IPM,TM,2,3,0.6
1500,11.368189102564102,IPM,TM,2,3,0.6
30,9.244791666666666,IPM,TM,2,3,0.7
60,9.835737179487179,IPM,TM,2,3,0.7
90,19.100560897435898,IPM,TM,2,3,0.7
120,19.94190705128205,IPM,TM,2,3,0.7
150,26.071714743589745,IPM,TM,2,3,0.7
180,34.54527243589744,IPM,TM,2,3,0.7
210,31.059695512820515,IPM,TM,2,3,0.7
240,50.75120192307692,IPM,TM,2,3,0.7
270,52.87459935897436,IPM,TM,2,3,0.7
300,50.19030448717949,IPM,TM,2,3,0.7
330,48.09695512820513,IPM,TM,2,3,0.7
360,46.64463141025641,IPM,TM,2,3,0.7
390,49.2588141025641,IPM,TM,2,3,0.7
420,49.479166666666664,IPM,TM,2,3,0.7
450,37.22956730769231,IPM,TM,2,3,0.7
480,49.19871794871795,IPM,TM,2,3,0.7
510,53.68589743589744,IPM,TM,2,3,0.7
540,47.185496794871796,IPM,TM,2,3,0.7
570,43.73998397435897,IPM,TM,2,3,0.7
600,44.68149038461539,IPM,TM,2,3,0.7
630,38.30128205128205,IPM,TM,2,3,0.7
660,58.84415064102564,IPM,TM,2,3,0.7
690,42.59815705128205,IPM,TM,2,3,0.7
720,50.32051282051282,IPM,TM,2,3,0.7
750,42.58814102564103,IPM,TM,2,3,0.7
780,54.77764423076923,IPM,TM,2,3,0.7
810,41.506410256410255,IPM,TM,2,3,0.7
840,45.33253205128205,IPM,TM,2,3,0.7
870,44.47115384615385,IPM,TM,2,3,0.7
900,53.595753205128204,IPM,TM,2,3,0.7
930,49.719551282051285,IPM,TM,2,3,0.7
960,43.3994391025641,IPM,TM,2,3,0.7
990,30.719150641025642,IPM,TM,2,3,0.7
1020,26.19190705128205,IPM,TM,2,3,0.7
1050,31.510416666666668,IPM,TM,2,3,0.7
1080,48.42748397435897,IPM,TM,2,3,0.7
1110,9.575320512820513,IPM,TM,2,3,0.7
1140,17.217548076923077,IPM,TM,2,3,0.7
1170,10.116185897435898,IPM,TM,2,3,0.7
1200,10.967548076923077,IPM,TM,2,3,0.7
1230,11.308092948717949,IPM,TM,2,3,0.7
1260,10.877403846153847,IPM,TM,2,3,0.7
1290,11.368189102564102,IPM,TM,2,3,0.7
1320,11.378205128205128,IPM,TM,2,3,0.7
1350,11.358173076923077,IPM,TM,2,3,0.7
1380,11.368189102564102,IPM,TM,2,3,0.7
1410,11.368189102564102,IPM,TM,2,3,0.7
1440,11.368189102564102,IPM,TM,2,3,0.7
1470,11.368189102564102,IPM,TM,2,3,0.7
1500,11.368189102564102,IPM,TM,2,3,0.7
30,1.4523237179487178,IPM,TM,2,3,0.8
60,19.841746794871796,IPM,TM,2,3,0.8
90,17.628205128205128,IPM,TM,2,3,0.8
120,10.576923076923077,IPM,TM,2,3,0.8
150,14.383012820512821,IPM,TM,2,3,0.8
180,35.29647435897436,IPM,TM,2,3,0.8
210,28.896233974358974,IPM,TM,2,3,0.8
240,20.13221153846154,IPM,TM,2,3,0.8
270,32.8125,IPM,TM,2,3,0.8
300,22.28565705128205,IPM,TM,2,3,0.8
330,17.828525641025642,IPM,TM,2,3,0.8
360,20.442708333333332,IPM,TM,2,3,0.8
390,17.628205128205128,IPM,TM,2,3,0.8
420,10.346554487179487,IPM,TM,2,3,0.8
450,16.836939102564102,IPM,TM,2,3,0.8
480,19.391025641025642,IPM,TM,2,3,0.8
510,17.09735576923077,IPM,TM,2,3,0.8
540,21.55448717948718,IPM,TM,2,3,0.8
570,37.46995192307692,IPM,TM,2,3,0.8
600,32.311698717948715,IPM,TM,2,3,0.8
630,44.76161858974359,IPM,TM,2,3,0.8
660,48.0869391025641,IPM,TM,2,3,0.8
690,14.172676282051283,IPM,TM,2,3,0.8
720,32.27163461538461,IPM,TM,2,3,0.8
750,25.0,IPM,TM,2,3,0.8
780,35.01602564102564,IPM,TM,2,3,0.8
810,13.521634615384615,IPM,TM,2,3,0.8
840,34.7255608974359,IPM,TM,2,3,0.8
870,29.747596153846153,IPM,TM,2,3,0.8
900,15.354567307692308,IPM,TM,2,3,0.8
930,20.122195512820515,IPM,TM,2,3,0.8
960,24.659455128205128,IPM,TM,2,3,0.8
990,13.852163461538462,IPM,TM,2,3,0.8
1020,15.224358974358974,IPM,TM,2,3,0.8
1050,13.42147435897436,IPM,TM,2,3,0.8
1080,25.400641025641026,IPM,TM,2,3,0.8
1110,17.377804487179485,IPM,TM,2,3,0.8
1140,9.835737179487179,IPM,TM,2,3,0.8
1170,9.835737179487179,IPM,TM,2,3,0.8
1200,11.368189102564102,IPM,TM,2,3,0.8
1230,9.755608974358974,IPM,TM,2,3,0.8
1260,9.755608974358974,IPM,TM,2,3,0.8
1290,9.755608974358974,IPM,TM,2,3,0.8
1320,9.755608974358974,IPM,TM,2,3,0.8
1350,9.755608974358974,IPM,TM,2,3,0.8
1380,9.755608974358974,IPM,TM,2,3,0.8
1410,9.755608974358974,IPM,TM,2,3,0.8
1440,10.116185897435898,IPM,TM,2,3,0.8
1470,10.116185897435898,IPM,TM,2,3,0.8
1500,10.116185897435898,IPM,TM,2,3,0.8
30,9.725560897435898,IPM,TM,2,3,0.9
60,9.815705128205128,IPM,TM,2,3,0.9
90,21.875,IPM,TM,2,3,0.9
120,19.921875,IPM,TM,2,3,0.9
150,23.66786858974359,IPM,TM,2,3,0.9
180,27.393830128205128,IPM,TM,2,3,0.9
210,23.84815705128205,IPM,TM,2,3,0.9
240,23.34735576923077,IPM,TM,2,3,0.9
270,16.256009615384617,IPM,TM,2,3,0.9
300,19.100560897435898,IPM,TM,2,3,0.9
330,23.537660256410255,IPM,TM,2,3,0.9
360,24.10857371794872,IPM,TM,2,3,0.9
390,27.34375,IPM,TM,2,3,0.9
420,18.940304487179485,IPM,TM,2,3,0.9
450,31.22996794871795,IPM,TM,2,3,0.9
480,25.76121794871795,IPM,TM,2,3,0.9
510,28.155048076923077,IPM,TM,2,3,0.9
540,27.093349358974358,IPM,TM,2,3,0.9
570,11.618589743589743,IPM,TM,2,3,0.9
600,15.995592948717949,IPM,TM,2,3,0.9
630,16.205929487179485,IPM,TM,2,3,0.9
660,11.55849358974359,IPM,TM,2,3,0.9
690,11.07772435897436,IPM,TM,2,3,0.9
720,14.242788461538462,IPM,TM,2,3,0.9
750,17.59815705128205,IPM,TM,2,3,0.9
780,11.308092948717949,IPM,TM,2,3,0.9
810,11.728766025641026,IPM,TM,2,3,0.9
840,14.993990384615385,IPM,TM,2,3,0.9
870,23.287259615384617,IPM,TM,2,3,0.9
900,9.775641025641026,IPM,TM,2,3,0.9
930,10.116185897435898,IPM,TM,2,3,0.9
960,10.336538461538462,IPM,TM,2,3,0.9
990,9.845753205128204,IPM,TM,2,3,0.9
1020,10.336538461538462,IPM,TM,2,3,0.9
1050,9.815705128205128,IPM,TM,2,3,0.9
1080,9.815705128205128,IPM,TM,2,3,0.9
1110,9.815705128205128,IPM,TM,2,3,0.9
1140,9.815705128205128,IPM,TM,2,3,0.9
1170,9.815705128205128,IPM,TM,2,3,0.9
1200,9.815705128205128,IPM,TM,2,3,0.9
1230,9.815705128205128,IPM,TM,2,3,0.9
1260,9.815705128205128,IPM,TM,2,3,0.9
1290,9.815705128205128,IPM,TM,2,3,0.9
1320,9.815705128205128,IPM,TM,2,3,0.9
1350,9.815705128205128,IPM,TM,2,3,0.9
1380,9.815705128205128,IPM,TM,2,3,0.9
1410,9.815705128205128,IPM,TM,2,3,0.9
1440,9.815705128205128,IPM,TM,2,3,0.9
1470,9.815705128205128,IPM,TM,2,3,0.9
1500,9.815705128205128,IPM,TM,2,3,0.9
30,30.57892628205128,SF,TM,3,3,0.1
60,68.8301282051282,SF,TM,3,3,0.1
90,80.88942307692308,SF,TM,3,3,0.1
120,84.60536858974359,SF,TM,3,3,0.1
150,87.5400641025641,SF,TM,3,3,0.1
180,89.29286858974359,SF,TM,3,3,0.1
210,90.234375,SF,TM,3,3,0.1
240,90.90544871794872,SF,TM,3,3,0.1
270,91.31610576923077,SF,TM,3,3,0.1
300,91.54647435897436,SF,TM,3,3,0.1
330,92.12740384615384,SF,TM,3,3,0.1
360,92.44791666666667,SF,TM,3,3,0.1
390,92.95873397435898,SF,TM,3,3,0.1
420,93.16907051282051,SF,TM,3,3,0.1
450,93.36939102564102,SF,TM,3,3,0.1
480,93.58974358974359,SF,TM,3,3,0.1
510,94.13060897435898,SF,TM,3,3,0.1
540,94.30088141025641,SF,TM,3,3,0.1
570,94.27083333333333,SF,TM,3,3,0.1
600,94.40104166666667,SF,TM,3,3,0.1
630,94.48116987179488,SF,TM,3,3,0.1
660,94.8016826923077,SF,TM,3,3,0.1
690,94.87179487179488,SF,TM,3,3,0.1
720,95.09214743589743,SF,TM,3,3,0.1
750,95.3525641025641,SF,TM,3,3,0.1
780,95.25240384615384,SF,TM,3,3,0.1
810,95.47275641025641,SF,TM,3,3,0.1
840,95.5829326923077,SF,TM,3,3,0.1
870,95.64302884615384,SF,TM,3,3,0.1
900,95.60296474358974,SF,TM,3,3,0.1
930,95.90344551282051,SF,TM,3,3,0.1
960,96.02363782051282,SF,TM,3,3,0.1
990,95.79326923076923,SF,TM,3,3,0.1
1020,96.03365384615384,SF,TM,3,3,0.1
1050,95.91346153846153,SF,TM,3,3,0.1
1080,96.08373397435898,SF,TM,3,3,0.1
1110,96.16386217948718,SF,TM,3,3,0.1
1140,96.07371794871794,SF,TM,3,3,0.1
1170,96.42427884615384,SF,TM,3,3,0.1
1200,96.33413461538461,SF,TM,3,3,0.1
1230,96.45432692307692,SF,TM,3,3,0.1
1260,96.50440705128206,SF,TM,3,3,0.1
1290,96.5244391025641,SF,TM,3,3,0.1
1320,96.63461538461539,SF,TM,3,3,0.1
1350,96.74479166666667,SF,TM,3,3,0.1
1380,96.92508012820512,SF,TM,3,3,0.1
1410,96.73477564102564,SF,TM,3,3,0.1
1440,96.93509615384616,SF,TM,3,3,0.1
1470,96.89503205128206,SF,TM,3,3,0.1
1500,97.10536858974359,SF,TM,3,3,0.1
30,40.06410256410256,SF,TM,3,3,0.2
60,62.610176282051285,SF,TM,3,3,0.2
90,76.5625,SF,TM,3,3,0.2
120,84.24479166666667,SF,TM,3,3,0.2
150,85.14623397435898,SF,TM,3,3,0.2
180,88.43149038461539,SF,TM,3,3,0.2
210,88.95232371794872,SF,TM,3,3,0.2
240,89.50320512820512,SF,TM,3,3,0.2
270,89.89383012820512,SF,TM,3,3,0.2
300,90.65504807692308,SF,TM,3,3,0.2
330,91.21594551282051,SF,TM,3,3,0.2
360,91.68669871794872,SF,TM,3,3,0.2
390,91.96714743589743,SF,TM,3,3,0.2
420,92.41786858974359,SF,TM,3,3,0.2
450,92.99879807692308,SF,TM,3,3,0.2
480,93.2391826923077,SF,TM,3,3,0.2
510,93.359375,SF,TM,3,3,0.2
540,93.02884615384616,SF,TM,3,3,0.2
570,93.41947115384616,SF,TM,3,3,0.2
600,94.0604967948718,SF,TM,3,3,0.2
630,93.40945512820512,SF,TM,3,3,0.2
660,94.42107371794872,SF,TM,3,3,0.2
690,93.3994391025641,SF,TM,3,3,0.2
720,94.27083333333333,SF,TM,3,3,0.2
750,94.6113782051282,SF,TM,3,3,0.2
780,94.09054487179488,SF,TM,3,3,0.2
810,94.68149038461539,SF,TM,3,3,0.2
840,94.87179487179488,SF,TM,3,3,0.2
870,95.1923076923077,SF,TM,3,3,0.2
900,95.28245192307692,SF,TM,3,3,0.2
930,95.17227564102564,SF,TM,3,3,0.2
960,95.2323717948718,SF,TM,3,3,0.2
990,95.47275641025641,SF,TM,3,3,0.2
1020,95.81330128205128,SF,TM,3,3,0.2
1050,95.60296474358974,SF,TM,3,3,0.2
1080,95.49278846153847,SF,TM,3,3,0.2
1110,95.60296474358974,SF,TM,3,3,0.2
1140,95.38261217948718,SF,TM,3,3,0.2
1170,95.6630608974359,SF,TM,3,3,0.2
1200,95.83333333333333,SF,TM,3,3,0.2
1230,96.02363782051282,SF,TM,3,3,0.2
1260,95.71314102564102,SF,TM,3,3,0.2
1290,96.42427884615384,SF,TM,3,3,0.2
1320,95.89342948717949,SF,TM,3,3,0.2
1350,96.41426282051282,SF,TM,3,3,0.2
1380,96.39423076923077,SF,TM,3,3,0.2
1410,96.5244391025641,SF,TM,3,3,0.2
1440,96.33413461538461,SF,TM,3,3,0.2
1470,96.57451923076923,SF,TM,3,3,0.2
1500,96.57451923076923,SF,TM,3,3,0.2
30,27.794471153846153,SF,TM,3,3,0.3
60,66.0556891025641,SF,TM,3,3,0.3
90,73.87820512820512,SF,TM,3,3,0.3
120,80.59895833333333,SF,TM,3,3,0.3
150,82.00120192307692,SF,TM,3,3,0.3
180,85.43669871794872,SF,TM,3,3,0.3
210,87.31971153846153,SF,TM,3,3,0.3
240,87.95072115384616,SF,TM,3,3,0.3
270,88.15104166666667,SF,TM,3,3,0.3
300,84.6854967948718,SF,TM,3,3,0.3
330,90.13421474358974,SF,TM,3,3,0.3
